tcpID,sourceline,sourcepos,context
B00565,151,675,"138.8., Despise not the worke of thine own hands, writeth thus, We are the worke of thine own handes, seeing wee are thy workmanshippe<CITATION>."
A71085,99,1243,"The graces of Gods people are like the hony in the comb, Opus est aliquâ pres∣surâ, They had need to be wrung out by the heavy hand of an enemy, sometimes: Ease and Idlenesse<CITATION> Emas∣culate the vigour of grace, whereas the sight of an enemy provokes and stirres up the strength thereof: Carnall security, the daughter of unsanctified peace, is morePan cum bello de crudeli∣tate cetavit & dicit."
A11608,130,554,"5.41. rejoyced) in it, as in the greatest worth and honor, in the dayes of persecution, when those ten bloody ty∣rants, whereof Nero was the first<CITATION> dedi∣cator, as Tertullian cals him, the ring-lea∣der to the rest, when Christianitie was nick-named aAct."
A11608,335,626,"24. p. 20 adoraret, sayth Matthaeus Beroaldus; for which by Pope Gregory the third of Rome, to make him the more odious to the people, he was ex∣communicated and styled Iconomachus, which signifieth, a fighter against Images: the Christians Primitive refused to adore them, saith<CITATION> Tertullian: SaintCyprian de I∣dolorum vani∣ate."
A15836,339,0,"The thoughts of the heart are like vnto a gadding seruant, whē he should employ him selfe to his masters busines at home, he runneth and rangeth after his own pleasure: so when our thoughts should bee attendant to the heart, for the seruice of God, they are here and there, and abroad, after their owne vanities: nay, many marre them, <CITATION> as foolish parents doe their wanton chil∣dren, by too much cockering and fa∣uouring of them, and by giuing them too much liberty without restraint; but suffer them to followe their owne lusts, winding themselues so much into fa∣uour with vs, that they preuayle so far, as from an vnchaste imagination, the body is carried into an vnchaste action; and from a proud & an angry thought, comes forth many times a blasphemous othe: yea, they will vrge and presse vs onward vnto euill: wee can no soo∣ner shake off a wicked thought, but with the Egyptian flye it will light vpon vs againe."
A09757,3393,0,"Shall we be like those antickes or monsters, which are halfe men and halfe beasts <CITATION>?"
A10513,337,359,"When God tooke away nothing but his owne: when wee<CITATION> are loosers especially in the losse of patience, which is greater then the losse of a world: let mee haue pati∣ence to ouercome the euill, and all that the deuill, or wicked men can doe, is, but by encreasing and multi∣plying my afflictions, to greaten the glory of my victories."
A10513,347,26,"I haue neglected good words, his milder warnings, if hee will force me home by euill tongues, blessed bee his Name; let the wicked lips runne ouer  me; onely let me be saued,<CITATION> and I will say as Ierome to Aslla, I thanke my God that I am worthy to be hated of the world."
A10513,360,304,"It is onely the per ersenesse of man, to  salutrie things, and to take the hurt∣full willingly: to desire ra∣ther  to perish pleasantly, then to be cured with pain, to dye for feare of killing: to these men medicine is meere crulty: the searing Iron, and Lancet, are instru∣ments of death: yet because they bring profitable griefe, and necessarily make sad,<CITATION> they are vsed."
A10513,364,0,"that which  <CITATION> thou thinkest peruersenesse is reason, and grace which thou esteemest cruelty: therefore shall hee be quea∣zie-stomacked to the anti∣dote, who was greedy of the poyson?"
A10513,853,110,"Though hee  slay mee, yet will I trust in him: and because Abra∣ham loued God, therefore when God proued him with<CITATION> that heauy precept, that which God pleased not to suffer, hee would patiently haue suffered, had God plea∣sed to permit it."
A10513,853,403,"It is a cu∣stome of Heathens, & god∣lesse men to be impatient in temporallosses, because they<CITATION> preferre money before their soule; but it must not bee so with Christians."
A10513,866,627,"12 vnder the Crosse: F the which cause I also suffer these things: neuerthelesse, I am not ashamed, for I know whom I haue beleeued, and I am per∣swaded, that he is able to keepe that thing I haue committed to him against that day▪ Hee<CITATION> is a sufficient sequestrator to the  if thou com∣mit thy wrongs to him, hee is a reuenger; if thy losse, he is a restorer; if thy griefe he is a Physician▪ if death, he   is a quickner and reuiuer: how much should we suffer, that he may bee an accomp∣tant to vs?"
A10513,881,58,"As impatience hath a wicked author, so hath it<CITATION> any cursed effects."
A10513,883,77,"I find faith Tertullian) the   and parentage of impatience in the Deuill: hee impati∣tenly bearing, that GOD<CITATION> made man to his owne I∣mage, and subiected the creatures to him, first pe∣rished there by: Whether impatience were the Deuils first sinne, or that the first occasion of such impatience, I dispute not now: sure it is, that impatience and ma∣lice are cotancous, that they indiuidually grow vp together out of one bo∣some: impatience is the wombe which conceiueth cuery sinne; the fountaineDefundens de suo fonte arias cri∣minum ve∣nas."
A10513,883,591,"q. s. made man to his owne I∣mage, and subiected the creatures to him, first pe∣rished there by: Whether impatience were the Deuils first sinne, or that the first occasion of such impatience, I dispute not now: sure it is, that impatience and ma∣lice are cotancous, that they indiuidually grow vp together out of one bo∣some: impatience is the wombe which conceiueth cuery sinne; the fountaine<CITATION> which conueyeth into the heart sundry veines of ini∣quitie."
A10513,909,312,"The most heroicke and noble victorie, is to suf∣fer euill, and ouercome it with goodnesse: euery iniu rie, where it findeth pati∣ence, is so repulsed, as a bul∣let, contused by the inpene∣trable strength and hardnes of a rocke, and often hurteth the Author with a dange∣rous<CITATION> rebound if thou doest not impatiently grieue, the enemie is defeated, because the fruit of the hurter is in the griefe or the hurt: when thou hast preuented that, he must needs be grieued, be∣causePlus impro∣bum illum cedu i i∣nendo."
A19670,1895,102,"A little is to be sayde, concerning them that be departed and then an ende of that matter.<CITATION>"
A00888,1468,664,"<CITATION> Cuius plenitudinem adoro, whose fulnesse I reuerence and admire."
A93382,146,1045,"It is the hand of a Father, not an enemie: and <CITATION> there is no  father so fatherly: He that hath put such bowels into an earthly father, that he cannot indure to see his childs arme, or hand cut off, unlesse in case to prevent the creeping of a Gan∣grene, that may endanger his childes life: without all doubt would not himselfe deal so sharply with his dearest children, were it not for prevention of some great evill, or obtaining of some good thereby."
A93382,147,508,"Remember to this purpose, how pa∣tient God hath been with us; how like the patient shep∣heard, <CITATION> who sought so diligently for his lost sheep, which impatience would have scorned and neglected, being but one; so patiently carried it upon his shoulders, when he had found it."
A93382,155,485,"Yea, <CITATION> we ought to give thanks, that God vouchsafeth to chastise us."
A47576,3144,29,"Tertullian saith,<CITATION> Abel, Enoch, Noah and Mel∣chisedec observ'd not the Sabbath."
A46710,131,0,"'Twas in these last Days, that He was Born; but he is supposed by the Ancients, long before to have Appear'd, and always to have been the Teacher of Men <CITATION>."
A88962,83,1348,"this <CITATION> Heavenly gift makes a gracious heart to shine, as Polycarpus body shined in the midst of the fire like pure gold, and Stevens face like an Angels."
A36270,108,977,"<CITATION> For which Reason the Primitive Fathers, though they use other Topiques against Heathen disputers, and in the main controversie with the Jews, insist (as the Apostles did before them) upon the irre∣fragable arguments of Christs miracles and resur∣rection, yet they refell their little exceptions a∣gainst the circumstances of his outward con∣dition both in life and death, by instances of these prefigurations recorded in the Old Te∣stament, indulging sometimes to zeal and fan∣cy, successfully and artificially enough, considering  whom they dealt with; but more freely then will become me in this Philosophical age."
A36270,113,1248,"Whereas it is much more rational, that seeing a series of correspondent effects and Productions, we should acknowledg the same hand-working in all, the same Providence pursuing one uniform design, perfecting and accomplishing in the Person of Messiah, what it began to form and shape out by degrees in those models and ruder Draughts (literally those Types) which were exhibited from time to <CITATION> time under the Law."
A72993,127,362,"2. of the former I have spoken formerly and largely;<CITATION> and if glasse be worth so much, how much is pearle worth: If the particulars of his civill state by comparing spirituall things with spirituall, did so plentifully af∣ford us spirituall instructions: much more will the particulars of his religious both affections and con∣versations by opening and interpreting of them be profitable for doctrine, for reproofe, for correction, for instruction in righteousnesse 2 Tim."
