ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
2 Corinthians 2.11,"2 Corinthians 2.11 Anyone whom you forgive, I also forgive. What I have forgiven, if I have forgiven anything, has been for your sake in the presence of Christ,",2 Corinthians 2.11,Tyndale,2 Corinthians 2.11 lest Satan shuld prevet vs. For his thoughtes are not vnknowen vnto vs.,,False,False,
2 Corinthians 2.11,"2 Corinthians 2.11 Anyone whom you forgive, I also forgive. What I have forgiven, if I have forgiven anything, has been for your sake in the presence of Christ,",2 Corinthians 2.10,Tyndale,2 Corinthians 2.10 To whom ye forgeve enythinge I forgeve also. And verely if I forgeve enythinge to whom I forgave it for youre sakes forgave I it in the roume of Christ,0.0,True,False,
2 Corinthians 2.11,"2 Corinthians 2.11 Anyone whom you forgive, I also forgive. What I have forgiven, if I have forgiven anything, has been for your sake in the presence of Christ,",2 Corinthians 2.10,ODRV,"2 Corinthians 2.10 And whom you haue pardoned any thing, I also. For, my-self also that which I pardoned, if I pardoned any thing, for you in the person of Christ,",0.0,True,False,
2 Corinthians 2.11,"2 Corinthians 2.11 Anyone whom you forgive, I also forgive. What I have forgiven, if I have forgiven anything, has been for your sake in the presence of Christ,",2 Corinthians 2.11,ODRV,2 Corinthians 2.11 that we be not circumuented of Satan. For we are not ignorant of his cogitations.,,False,False,
2 Corinthians 2.12,2 Corinthians 2.12 so that we would not be outwitted by Satan; for we are not ignorant of his designs.,2 Corinthians 2.14,Tyndale,2 Corinthians 2.14 Thankes be vnto God which alwayes geveth vs the victorie in Christ and openeth the saver of his knowledge by vs in every place.,1.0,False,False,
2 Corinthians 2.12,2 Corinthians 2.12 so that we would not be outwitted by Satan; for we are not ignorant of his designs.,2 Corinthians 2.12,Tyndale,2 Corinthians 2.12 When I was come to Troada for Christes gospels sake (and a great dore was openned vnto me of the Lorde),,False,False,
2 Corinthians 2.12,2 Corinthians 2.12 so that we would not be outwitted by Satan; for we are not ignorant of his designs.,2 Corinthians 2.11,Tyndale,2 Corinthians 2.11 lest Satan shuld prevet vs. For his thoughtes are not vnknowen vnto vs.,0.0,True,False,
2 Corinthians 2.13,"2 Corinthians 2.13 When I came to Troas to preach the gospel of Christ, even though a door was opened for me in the Lord,",2 Corinthians 2.13,Vulgate,"2 Corinthians 2.13 non habui requiem spiritui meo, eo quod non invenerim Titum fratrem meum, sed valefaciens eis, profectus sum in Macedoniam.",3.0,False,False,
2 Corinthians 2.13,"2 Corinthians 2.13 When I came to Troas to preach the gospel of Christ, even though a door was opened for me in the Lord,",2 Corinthians 2.12,Vulgate,"2 Corinthians 2.12 Cum venissem autem Troadem propter Evangelium Christi, et ostium mihi apertum esset in Domino,",0.0,True,False,
2 Corinthians 2.14,2 Corinthians 2.14 my spirit was not at rest because I did not find my brother Titus there. So I took leave of them and went on to Macedonia.,2 Corinthians 2.14,Vulgate,"2 Corinthians 2.14 Deo autem gratias, qui semper triumphat nos in Christo Jesu, et odorem notitiæ suæ manifestat per nos in omni loco:",,False,False,
2 Corinthians 2.14,2 Corinthians 2.14 my spirit was not at rest because I did not find my brother Titus there. So I took leave of them and went on to Macedonia.,2 Corinthians 2.13,Vulgate,"2 Corinthians 2.13 non habui requiem spiritui meo, eo quod non invenerim Titum fratrem meum, sed valefaciens eis, profectus sum in Macedoniam.",0.0,True,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.15,Vulgate,"2 Corinthians 2.15 quia Christi bonus odor sumus Deo in iis qui salvi fiunt, et in iis qui pereunt:",,False,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.15,Tyndale,2 Corinthians 2.15 For we are vnto God the swete savoure of Christ both amonge them that are saved and also amonge them which perisshe.,,False,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.14,Tyndale,2 Corinthians 2.14 Thankes be vnto God which alwayes geveth vs the victorie in Christ and openeth the saver of his knowledge by vs in every place.,0.0,True,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.15,ODRV,"2 Corinthians 2.15 For we are the good odour of Christ vnto God in them that are saued, & in them that perish.",,False,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.15,Geneva,"2 Corinthians 2.15 For wee are vnto God the sweete sauour of Christ, in them that are saued, and in them which perish.",,False,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.15,AKJV,"2 Corinthians 2.15 For wee are vnto God, a sweet sauour of Christ, in them that are saued, and in them that perish.",,False,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.14,ODRV,"2 Corinthians 2.14 And thankes be to God, who alwaies triumpheth vs in Christ IESVS, and manifesteth the odour of his knowledge by vs in euery place.",0.0,True,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.14,Vulgate,"2 Corinthians 2.14 Deo autem gratias, qui semper triumphat nos in Christo Jesu, et odorem notitiæ suæ manifestat per nos in omni loco:",0.0,True,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.14,Geneva,"2 Corinthians 2.14 Now thankes be vnto God, which alwaies maketh vs to triumph in Christ, and maketh manifest the sauour of his knowledge by vs in euery place.",0.0,True,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.16,Geneva,"2 Corinthians 2.16 To the one we are the sauour of death, vnto death, and to the other the sauour of life, vnto life: and who is sufficient for these things?",4.0,False,False,
2 Corinthians 2.15,"2 Corinthians 2.15 But thanks be to God, who in Christ always leads us in triumphal procession, and through us spreads the fragrance of the knowledge of him everywhere.",2 Corinthians 2.14,AKJV,"2 Corinthians 2.14 Now thankes bee vnto God, which alwayes causeth vs to triumph in Christ, and maketh manifest the sauour of his knowledge by vs in euery place.",0.0,True,False,
2 Corinthians 2.16,"2 Corinthians 2.16 For we are the aroma of Christ to God among those who are being saved and among those who are perishing,",2 Corinthians 2.15,AKJV,"2 Corinthians 2.15 For wee are vnto God, a sweet sauour of Christ, in them that are saued, and in them that perish.",0.0,True,False,
2 Corinthians 2.16,"2 Corinthians 2.16 For we are the aroma of Christ to God among those who are being saved and among those who are perishing,",2 Corinthians 2.16,Vulgate,2 Corinthians 2.16 aliis quidem odor mortis in mortem: aliis autem odor vitæ in vitam. Et ad hæc quis tam idoneus?,,False,False,
2 Corinthians 2.16,"2 Corinthians 2.16 For we are the aroma of Christ to God among those who are being saved and among those who are perishing,",2 Corinthians 2.15,Vulgate,"2 Corinthians 2.15 quia Christi bonus odor sumus Deo in iis qui salvi fiunt, et in iis qui pereunt:",0.0,True,False,
2 Corinthians 2.16,"2 Corinthians 2.16 For we are the aroma of Christ to God among those who are being saved and among those who are perishing,",2 Corinthians 2.16,AKJV,"2 Corinthians 2.16 To the one wee are the sauour of death vnto death; and to the other, the sauour of life vnto life: and who is sufficient for these things?",,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.16,Vulgate,2 Corinthians 2.16 aliis quidem odor mortis in mortem: aliis autem odor vitæ in vitam. Et ad hæc quis tam idoneus?,0.0,True,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.15,Vulgate,"2 Corinthians 2.15 quia Christi bonus odor sumus Deo in iis qui salvi fiunt, et in iis qui pereunt:",1.0,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.16,AKJV,"2 Corinthians 2.16 To the one wee are the sauour of death vnto death; and to the other, the sauour of life vnto life: and who is sufficient for these things?",0.0,True,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.17,AKJV,"2 Corinthians 2.17 For wee are not as many which corrupt the word of God: but as of sinceritie, but as of God, in the sight of God speake we in Christ.",,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.16,ODRV,2 Corinthians 2.16 To some indeed the odour of death vnto death: but to others the odour of life vnto life. And to these things who is so sufficient?,0.0,True,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.17,Vulgate,"2 Corinthians 2.17 non enim sumus sicut plurimi, adulterantes verbum Dei, sed ex sinceritate, sed sicut ex Deo, coram Deo, in Christo loquimur.",,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.15,ODRV,"2 Corinthians 2.15 For we are the good odour of Christ vnto God in them that are saued, & in them that perish.",3.0,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.16,Tyndale,2 Corinthians 2.16 To the one parte are we the savoure of deeth vnto deeth. And vnto the other parte are we the savoure of lyfe vnto lyfe. And who is mete vnto these thinges?,0.0,True,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.17,Tyndale,2 Corinthians 2.17 For we are not as many are which choppe and chaunge with the worde of God: but even oute of purenes and by the power of God and in the sight of God so speake we in Christ.,,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.15,Tyndale,2 Corinthians 2.15 For we are vnto God the swete savoure of Christ both amonge them that are saved and also amonge them which perisshe.,1.0,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.17,ODRV,"2 Corinthians 2.17 For we are not as very many adulterating the word of God, but of sinceritie, and as of God, before God, in Christ we speak.",,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.17,Geneva,"2 Corinthians 2.17 For wee are not as many, which make marchandise of the woorde of God: but as of sinceritie, but as of God in ye sight of God speake we in Christ.",,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.15,Geneva,"2 Corinthians 2.15 For wee are vnto God the sweete sauour of Christ, in them that are saued, and in them which perish.",1.0,False,False,
2 Corinthians 2.17,"2 Corinthians 2.17 to one a fragrance from death to death, to the other a fragrance from life to life. Who is sufficient for these things?",2 Corinthians 2.16,Geneva,"2 Corinthians 2.16 To the one we are the sauour of death, vnto death, and to the other the sauour of life, vnto life: and who is sufficient for these things?",0.0,True,False,
