verse_id,score,text,verse_text,prediction,correction
Ezekiel 18.9 (Douay-Rheims) - 0,0.8071658015,"James 5.14, 15, 16, 17, 18.","Hath walked in my commandments, and kept my judgments, to do truth:",TRUE,C_Only
Deuteronomy 26.17 (Douay-Rheims),0.8071856499,"Luke 12.16, 17, 18, 19, 20, 21. Chap. 16.19, 26.","Thou hast chosen the Lord this day to be thy God, and to walk in his ways and keep his ceremonies, and precepts, and judgments, and obey his command.",FALSE,C_Only
Psalms 148.8 (Vulgate),0.8075570464,"Psalm 46. 1, 2, 3, 6, 7, 9, 10","ignis, grando, nix, glacies, spiritus procellarum, quae faciunt verbum ejus;",FALSE,C_Only
Jeremiah 51.31 (Douay-Rheims) - 1,0.8076533079,"Ezekiel 13. 18, 19, 20, 21, 22, 23.",to tell the king of Babylon that his city is taken from one end to the other:,TRUE,C_Only
1 Chronicles 3.15 (Vulgate) - 1,0.8078454733,Luke 6 Luke 6 Luke 6 John 11 Math 26 John 18 Lycia 22 Luke 23 Math 19 Psalm 40 Rom 8,"primogenitus Johanan, secundus Joakim, tertius Sedecias, quartus Sellum.",FALSE,C_Only
Nehemiah 10.6 (Vulgate); Nehemiah 10.6 (Douay-Rheims),0.8079293966,"Neh •. 16. 17. 18, 21, 22, 23","Daniel, Genthon, Baruch,",TRUE,C_Only
James 5.13 (Geneva),0.8080866337,Rom. 6.6. Gal. 5.17. Rom. 8.13. Gal. 6.14. Gal. 2.20. Gal. 5.24.,Is any among you afflicted? Let him pray. Is any merie? Let him sing.,FALSE,C_Only
Deuteronomy 9.27 (Douay-Rheims) - 0,0.8080967665,"Psalm 105. 17, 18, 19, 20, 21, 22.","Remember thy servants Abraham, Isaac, and Jacob:",TRUE,C_Only
2 Esdras 1.39 (AKJV),0.8083606958,"Luk. 6.24, 25, 26. Isaiah 30 1. Isaiah 5.11. Pro 14.14. Luk. 9.62. Isaiah 5.18, 20, 21, 22, 23, 24, 25. Jud. 11, 12. Mathew 13.41.42. Jer. 23.1. Ezekiel 34.2. Rev. 22.18. Mathew 23.15, 16. Mathew 7.23. Mathew 25.41, 42, 43, 44, 45, 46. Mathew 25.30","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Nehemiah 12.1 (Vulgate),0.8085217476,"Job 3. 3, 4, 5, 6, 7, 8, 9, etc.","Hi sunt autem sacerdotes et Levitae, qui ascenderunt cum Zorobabel filio Salathiel, et Josue: Saraia, Jeremias, Esdras,",FALSE,C_Only
Deuteronomy 26.17 (Douay-Rheims),0.8088104725,"Mar. 16.15.16, 17, 18, 20. Act. 8.5.6.9.40.41.42.","Thou hast chosen the Lord this day to be thy God, and to walk in his ways and keep his ceremonies, and precepts, and judgments, and obey his command.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8088991046,Exod c. 26. c. 27. c. 35. c. 36. c. 37. c. 38.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Ecclesiasticus 41.6 (Vulgate) - 1,0.8089308143,"Rom. 2.5, 6, 9, 10, 11, 12, 14.","sive decem, sive centum, sive mille anni:",FALSE,C_Only
Nehemiah 8.18 (Vulgate) - 0,0.809040606,"Deuteronomy 5.23, 24, 25, 26. & 18, 15, 16, 17, 18.","Legit autem in libro legis Dei per dies singulos, a die primo usque ad diem novissimum.",FALSE,C_Only
Numbers 11.19 (Douay-Rheims),0.8092404604,"Acts 14. 8, 9, 10, 11, 13, 14, 15, 16.","Not for one day, nor two, nor five, nor ten, no nor for twenty.",FALSE,C_Only
Deuteronomy 9.27 (Douay-Rheims) - 0,0.809294641,"Psalm 44. 17, 18, 19, 20, 21, 24.","Remember thy servants Abraham, Isaac, and Jacob:",FALSE,C_Only
Deuteronomy 9.27 (Douay-Rheims) - 0,0.809294641,"Psalm 44.17, 18, 19, 20, 21, 24.","Remember thy servants Abraham, Isaac, and Jacob:",FALSE,C_Only
Leviticus 25.18 (Douay-Rheims) - 0,0.8093374968,"Pro 23. 29, 30, 31, 32, 33, 34.","Do my precepts, and keep my judgments, and fulfill them:",FALSE,C_Only
Psalms 59.2 (ODRV),0.8096176386,Prou. 2.10.11. & 3.15.16 17.18.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Deuteronomy 26.19 (Douay-Rheims) - 0,0.8097110987,"Job 29.12, 13, 15, 16. & 31.16, 17, 19.20.","And to make thee higher than all nations which he hath created, to his own praise, and name, and glory:",TRUE,C_Only
2 Esdras 1.39 (AKJV),0.8099087477,"Matthew 18. 15, 16, 17. Luk. 13. 7, 8, 9. & 17. 3, 4.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8099598885,Zachar 5. 6. 7. 8. 9. 10. 11.,"The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
Psalms 59.2 (ODRV),0.8100126386,Jer. 17. 10. 21. 14. 32. 19. 6. 19.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8100998402,"Gen. 4• …. • … 7. Act. • …. 3. & 22. 4. & 26. 10, 11. Gal. 1. 13. Act. 17. 5, 6. Act. 19. 28, 29 • … 4. Act. 22. 22, 23.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Deuteronomy 1.8 (Douay-Rheims),0.8101386428,"Ezekiel 34.23, 24, 25, 26, 27. Ezekiel 37.24, 25, 26, 27. Psalm 9.16, 17.","Behold, said he, I have delivered it to you: go in and possess it, concerning which the Lord swore to your fathers Abraham, Isaac, and Jacob, that he would give it to them, and to their seed after them.",FALSE,C_Only
2 Esdras 15.5 (AKJV) - 1,0.8102483749,"Isaiah 37. 23, 26, 27, 28, 29, 32.","the sword, famine, death, and destruction.",TRUE,C_Only
2 Esdras 15.5 (AKJV) - 1,0.8102483749,"Isaiah 37.23, 26, 27, 28, 29, 32.","the sword, famine, death, and destruction.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8102756739,Hebrew 11. 1. Cologne. 2. 5. Hebrew 10. 22. Rom 4. 21 Hebrew 6. 19.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Deuteronomy 9.27 (Douay-Rheims) - 0,0.8104377389,"Isaiah 24.17, 18, 19, 20, 22.","Remember thy servants Abraham, Isaac, and Jacob:",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8104797602,"Psalm 44.1.2, 3. & 77.11. 12. Isaiah 63.7, 8, 9, etc. Psalm 78.3, 4, 5, 6, 7, & 105.5, 6, 7, 8. John 20.29, & 7.37, 38. Rom. 4.17, 18. Hebrew 4.2.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8105214238,"Matthew 5.13, 14, 15, 16. 1 Pet. 2.10, 12. Ephesians 4.7, 14, 15. John 10.2, 3, 4. Levit. 26.11, 12. 2 Cor. 2.14, 15, 16.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8107225299,"Pro 2.3, 4, 5. & 4.19.10, 20. & 8.33, 34 John 5.39. Lycia 10.39, 34. Act. 8, 27.28. & 16.13, 14. & 17.11, 12.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Exodus 3.15 (ODRV),0.8107927442,"Gen. 2.16, 17, 18. Gen. 3.9, 10, 11, 12. etc. Gen. 17.1, 2, 3, 4, 5, etc. Gen. 18.17, 18, 19, 23, 24, 25. Gen. 4.6, 7, 8, 13, 14. Gen. 12.1, 2, 3, etc. Gen. 13.8, 9, etc. ••d the 25 and 26. chap. of Gen. Gen. 30.27, 28, 29, 30, 31, 32, etc.","And God said againe to Moyses: These thinges shalt thou say to the children of Israel: The Lord God of your fathers, the God of Abraham, the God of Isaac, and the God of Iacob hath sent me to you: this is my name for euer, and this is my memorial into generation and to generation.",FALSE,C_Only
Galatians 5.23 (Vulgate),0.8108316064,Ps. 50. 73. 74. 75. 76. 78. etc.,"mansuetudo, fides, modestia, continentia, castitas. Adversus hujusmodi non est lex.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8110604286,Exo. 3. 11. &. 4. 10. 13. Jeremiah 1 6. •ze. 3. 14 15. Neh 2. 19. 4. 2 8. 5. 5. 6. 6. 7. 10. Luk. 22. 31. 32 Matthew 4. 1. L•k. 4. 2. •. 13 1. Pet. 5. 8.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Ecclesiasticus 41.6 (Vulgate) - 1,0.8110929728,"Ephesians 6.13, 14, 15, 16, 17, 18","sive decem, sive centum, sive mille anni:",FALSE,C_Only
Nehemiah 12.1 (Vulgate),0.8114544153,"Isaiah 24, 1, 2, 3, 4, 5, 6.","Hi sunt autem sacerdotes et Levitae, qui ascenderunt cum Zorobabel filio Salathiel, et Josue: Saraia, Jeremias, Esdras,",FALSE,C_Only
Matthew 12.50 (ODRV) - 1,0.8114908934,"John 17.19, 20, 21, 22, 23, etc.","he is my brother, and sister, and mother.",FALSE,C_Only
Romans 1.29 (Vulgate) - 0,0.8115188479,"Tit. 2.2, 3, 4, 5, 6. Col. 3.8, 9, 13, 14, 15, 16. Jam. 5. •","repletos omni iniquitate, malitia, fornicatione, avaritia, nequitia, plenos invidia, homicidio, contentione, dolo, malignitate:",FALSE,C_Only
Nehemiah 8.18 (Vulgate) - 0,0.8115295768,"Deuteronomy 19.16, 17, 18, 19, 20","Legit autem in libro legis Dei per dies singulos, a die primo usque ad diem novissimum.",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8116147518,"Luke 19. 43, 44. & 21. 6, 20, 24. & 23. 28, 29.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8116448522,Isaiah 30 ult. 1 Pet. 3.19. Rev. 20.3. Matt. 13.42. Rev. 19.20. Luke 16.28. Matt. 22.13. 2 Pet. 2.4. Jud. 13.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Deuteronomy 26.19 (Douay-Rheims) - 0,0.8117033839,"Psalm 92.5, 6, 7, 8, 9, 10, 11.","And to make thee higher than all nations which he hath created, to his own praise, and name, and glory:",FALSE,C_Only
Esther 9.26 (Douay-Rheims),0.8117721677,Ephesians 1. 7. Col. 1. 14. 20. John 19. 34. Hebrew 9. 7. Hebrew 12. 14. Hebrew 10: 19. Hebrew 12. 24. Hebrew 13. 12. 1 Pet. 1. 19. Acts 20. 28. 1 John 5. 6. Rev. 5. 9. Rev. 19. 13. Zach 9. 11. Hebrew 10. 29. 13. 20.,"And since that time these days are called Phurim, that is, of lots: because Phur, that is, the lot, was cast into the urn. And all things that were done, are contained in the volume of this epistle, that is, of this book:",FALSE,C_Only
Nehemiah 12.13 (Vulgate),0.8118610382,Jeremiah: 31: 1: Rom: 11: 26:,"Esdrae, Mosollam: Amariae, Johanan:",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.811933279,"Jer. 7.4, 9, 10, 12, 13, 14, 15.","The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
Ecclesiasticus 41.6 (Douay-Rheims) - 1,0.8120285869,"Job 21. 7, 8, 9, 10, 11, 12, 13.","Whether ten, or a hundred, or a thousand years.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8120302558,Jeremiah 10.14. John 1.5. Ephesians 4 17. Tit. 3.3. Lycia 24.6.7. Tit. 1.15. Ephesians 4.19. Mar. 10.19.20 Rom 14.23. 1 Cor. 2.14. Rom. 8.8. Rom. 6.19. Gal. 5.21. Rom. 10.2. Rom. 6.13.19. Rom. 3.13.14.15.16.17.18.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8122033477,"Psalm 62.2, 8, 12. John. 1.7, 12. & 3.15, 16, 18. Psalm 2.12. & 96.7, 8, 9, 10. & 105.1, 2, 3. & 50.15.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Deuteronomy 5.21 (Vulgate) - 1,0.8124714494,"Psalm 37.37. Pro 10.3, 6, 7, 11, 16, 20, 21, 24, 25, 28, 30, 32.","non domum, non agrum, non servum, non ancillam, non bovem, non asinum, et universa quae illius sunt.",FALSE,C_Only
Jeremiah 31.28 (Douay-Rheims) - 0,0.8127536774,"Gal. 5. 19, 20, 21. Isaiah 1. 4. 16, 17, 21, 23","And as I have watched over them, to pluck up, and to throw down, and to scatter, and destroy, and afflict:",FALSE,C_Only
Tobit 9.7 (Douay-Rheims) - 1,0.8131354451,John 7. 40. 41. 43. 46,and made him come with him to the wedding.,FALSE,C_Only
Deuteronomy 4.28 (Douay-Rheims) - 1,0.8131642342,"Psalm 44.3, 4, 5, 6, 7, 8.","wood and stone, that neither see, nor hear, nor eat, nor smell.",TRUE,C_Only
Acts 15.15 (AKJV),0.8132130504,"Jeremiah 31. 31, 32, 34. Hebrew 10. 14. 15, 16, 17,","And to this agree the words of the Prophets, as it is written,",TRUE,C_Only
Tobit 12.3 (Douay-Rheims),0.8134974241,"Isaiah 55.5. Rom. 8 30. John 17.6. cham. 6.37. Ephesians 3.17. 1 John 3.24. 1 Cor. 1.9. Ephesians 1.3. John 1.16. 1 Cor. 1.30. Ephesians 1.5, 6, 7, 13. Tit. 3.5. Ephesians 5.25, 26, 27. John 8.36. Rom. 5.1. Rom. 14.17. Tit. 3.7. Ps. 110.3. Ezekiel 16.8. 2 Cor. 11.2. Rev. 1.5 6. Non lavisset, nisi dilexisset; quarè non priùs lavit, et postea dilexit, sed priùs dilexit, & postea lavit. Rich. de S. Victore in l•c ut citatur à Gere in Homily parte primâ p. 804.","He conducted me and brought me safe again, he received the money of Gabelus, he caused me to have my wife, and he chased from her the evil spirit, he gave joy to her parents, myself he delivered from being devoured by the fish, thee also he hath made to see the light of heaven, and we are filled with all good things through him. What can we give him sufficient for these things?",TRUE,C_Only
1 Kings 11.33 (Douay-Rheims) - 1,0.8135503531,"Ezekiel 34.22, 23, 31. & 36.37, 38. & 37.24, 26.","and hath not walked in my ways, to do justice before me, and to keep my precepts, and judgments as did David his father.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8136844039,Acts 12.23. Gen. 19. 24. Num. 16.35.2 King. 1.10.11. Judges 5.20. Josh. 10.11. Exod 14.28. Num. 16.32. Num. 21.6.2 King. 2.24.1 King. 13.24.2 King. 9.35. Acts 12.23.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8137181997,"Wisdom 5.3, 4, 5, 6, 7, 8, 9, 10.","The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
Deuteronomy 9.27 (Douay-Rheims) - 0,0.8137300014,"Psalm 77.6, 7, 8, 9, 10, 11, 12.","Remember thy servants Abraham, Isaac, and Jacob:",FALSE,C_Only
Jeremiah 32.17 (Douay-Rheims),0.8139206171,Psalm 46. 1. & 9. 9. & 44. 24 — & 37. 29. & 27. 5. & 69. 14 — & 18. 6.,"Alas, alas, alas, O Lord God, behold thou hast made heaven and earth by thy great power, and thy stretched out arm: no word shall be hard to thee:",TRUE,C_Only
Ecclesiasticus 41.6 (Douay-Rheims) - 1,0.8140889406,"Rom. 4.18, 19, 20, 21, 22.","Whether ten, or a hundred, or a thousand years.",TRUE,C_Only
Deuteronomy 4.28 (Douay-Rheims) - 1,0.814155221,"Gen. 6.1, 2, 3, 4, 5, 6, — 11, 12, 13.","wood and stone, that neither see, nor hear, nor eat, nor smell.",FALSE,C_Only
Acts 7.32 (Vulgate) - 0,0.8142235279,"Ps. 34.17, 18, 19, 20, 21, 22.","Ego sum Deus patrum tuorum, Deus Abraham, Deus Isaac, et Deus Jacob.",FALSE,C_Only
Deuteronomy 1.8 (Douay-Rheims),0.8142384291,"John 1.9. & 8.12. & 12.46. Isaiah 42.1, 2, 3, 4. & 49.6, 7. 1 Cor. 15.45. John 5.22.23, 25. Isaiah 55.2, 3, 5. Psalm 25.8, 9, 12, 14. Matthew 13.11. 1 Pet. 2.25. John 10.2, 11.","Behold, said he, I have delivered it to you: go in and possess it, concerning which the Lord swore to your fathers Abraham, Isaac, and Jacob, that he would give it to them, and to their seed after them.",FALSE,C_Only
Matthew 8.9 (Wycliffe) - 2,0.8142498136,"Mathew 17.24, 25, 26, 27.","and to another, Come, and he cometh;",FALSE,C_Only
Deuteronomy 4.28 (Douay-Rheims) - 1,0.8142746091,"Gal. 5.17, 19. Rom. 7.20, 21, 22, 23, 24.","wood and stone, that neither see, nor hear, nor eat, nor smell.",FALSE,C_Only
Numbers 11.19 (Douay-Rheims),0.8143012524,"Rom. 6.3, 4, 5, 6, 7, 8, 11, 13.","Not for one day, nor two, nor five, nor ten, no nor for twenty.",FALSE,C_Only
Numbers 11.19 (Douay-Rheims),0.8143197298,"Luk 17.26, 27, 28, 29, 30.","Not for one day, nor two, nor five, nor ten, no nor for twenty.",TRUE,C_Only
Deuteronomy 9.27 (Douay-Rheims) - 0,0.8143287301,"Psalm 46.1, 2, 3, 6, 7, 9, 10.","Remember thy servants Abraham, Isaac, and Jacob:",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8144388199,"Ephesians 5.2. Pro 16.18, 19. Pro 13.6, 7, 8, 9, 10 Isaiah 1.17. Deuteronomy 16.18, 19, 20. Exo. 23.7, 8, 9. 2 Sam. 23.3, 4. Deuteronomy 1. •7. Deuteronomy 10.11, 12. Deuteronomy 11.1. Deuteronomy 27.29.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Esther 9.26 (Douay-Rheims),0.8145371079,Col. 2. 3. Hebrew 2. 17. Hebrew 2. 11. Hebrew 4. 15. Hebrew 12. 3. Hebrew 3. 6.,"And since that time these days are called Phurim, that is, of lots: because Phur, that is, the lot, was cast into the urn. And all things that were done, are contained in the volume of this epistle, that is, of this book:",TRUE,C_Only
Psalms 59.2 (ODRV),0.8146364689,John 3. 5. 6. 8. •. John 3. 9. &. 4. 7. &. 5. 1. 4. 18.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Deuteronomy 26.17 (Douay-Rheims),0.8147976995,"Jer. 6.15, 16, 17, 28, 29, 30. & 8.5, 6, 7. Act. 7.51. & 13.40, 41.","Thou hast chosen the Lord this day to be thy God, and to walk in his ways and keep his ceremonies, and precepts, and judgments, and obey his command.",TRUE,C_Only
Nahum 2.4 (Douay-Rheims) - 1,0.8149457574,"James 5.1, 2, 3, 4, 5.","their looks are like torches, like lightning running to and fro.",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8149518371,"Isaiah 11.1, 2, 10, 11. & 42.1, 2, 3, 4. & 49.5, 6, 7, 8.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",TRUE,C_Only
Psalms 55.1 (ODRV),0.8149777651,Lam. 3.39.40.41.42. Hebrew 12.5.6.10.9.,"Vnto the end, for a people, that is made far from the Sainctes, Dauid in the inscription of the title, when the foreners held him in Geth. (1. Reg. 12. v. 12)",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8150592446,"Psalm 25.8, 9, 12, 14, Ezekiel 43.10, 11. John 14, 15, 16, 17, 21, 23.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Nehemiah 12.1 (Vulgate),0.815094769,"Isaiah 48.3, 4, 5, 6, 7, 8.","Hi sunt autem sacerdotes et Levitae, qui ascenderunt cum Zorobabel filio Salathiel, et Josue: Saraia, Jeremias, Esdras,",FALSE,C_Only
Esther 4.3 (Douay-Rheims),0.8151405454,"Psalm 58.3, 4, 5. & 36.1, 2, 3. Jeremiah 9.2, 3, 5, 6.","And in all provinces, towns, and places, to which the king's cruel edict was come, there was great mourning among the Jews, with fasting, wailing, and weeping, many using sackcloth and ashes for their bed.",FALSE,C_Only
Esther 9.26 (Douay-Rheims),0.8152276278,Luke 23.43. Rev. 21.10. Rev. 21.2. Luke 22.29. Luke 12.32. Matt. 25.32. Rev. 4.8. Rev. 2.10.,"And since that time these days are called Phurim, that is, of lots: because Phur, that is, the lot, was cast into the urn. And all things that were done, are contained in the volume of this epistle, that is, of this book:",FALSE,C_Only
Tobit 9.7 (Douay-Rheims) - 1,0.8152925968,Luk. 10.41.42 Math. 13.44.45.46.,and made him come with him to the wedding.,FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8153361082,"Psalm 121.3, 4, 5, 6, 7, 8.","The sixth Asom, the seventh David.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8153612614,"Numb. 5. 7, 8. Read Exod 21. 19, 29, 30. Levites 24. 19. Exod 21. 33, 34, 36. & 22. 1. 2. Sam. 12 6. Deuteronomy 22. 2. Exod 22. 5, 6, 14. Psalm 37. 21. 2. King. 6. 5. Levites 6. 4. Deuteronomy 22. 2, 3. Levites 5. 16. Deuteronomy 14. 22. Prou. 20. 25. Levites 27. 33. Malachi 1. 8, 13, 14.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Canticles 4.12 (Douay-Rheims),0.8153918386,"Cant 5. 2, 3, 4, 5, 6, 7, 8. & 3. 1, 2, 3.","My sister, my spouse, is a garden enclosed, a garden enclosed, a fountain sealed up.",TRUE,C_Only
Canticles 4.12 (Douay-Rheims),0.8153918386,"Cant 5.2, 3, 4, 5, 6, 7, 8. & 3.1, 2, 3.","My sister, my spouse, is a garden enclosed, a garden enclosed, a fountain sealed up.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8154655099,"Exod 19.5. Deuteronomy 4.20, 37. & 7.6, 7, 8. & 14.1, 2. Rom. 3.1. & 9.3, 4, 5. Jer. 3.1. Luk. 1.13, 14, 15.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.815541327,"Philip 2.6, 7, 8, 9, 10, 11.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Wisdom 7.18 (AKJV) - 0,0.8155511022,"James 1. 2, 3, 4, 5, 6, explained.","The beginning, ending, and midst of the times:",FALSE,C_Only
Acts 15.15 (AKJV),0.8155993819,John 13. 23. & 19. 26. & 20. 2. & 21. 7. 20,"And to this agree the words of the Prophets, as it is written,",FALSE,C_Only
2 Esdras 1.39 (AKJV),0.8156227469,"Luke 18.10, 11, 12, 13, 14. Mathew 5.21. Chap. 19.20, 21, 22.","Unto whom I will giue for leaders, Abraham, Isaac, and Iacob, Oseas, Amos, and Micheas, Ioel, Abdias, and Ionas,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8157430291,Ezra 9.6.10.11.13. Neh 9.32.33. Psalm 79.8.9. & 80.3. Dan. 9.7.8.18.19.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Deuteronomy 1.8 (Douay-Rheims),0.8158226013,"Isaiah 1.3, 4, 5. etc. Hebrew 1.12. Psalm 5.4, 5. Deuteronomy 32.5, 6.15.16. Jon. 2.8. Jer. 2.13. Isaiah 55.2, 3. Hebrew 12.15, 16, 17. & 10.26, Curae 1.24, 25, & 29.1. Rom. 2.5. Psalm 58.2, 3, 4. Act. 28.27. Matthew 13.14, 15.","Behold, said he, I have delivered it to you: go in and possess it, concerning which the Lord swore to your fathers Abraham, Isaac, and Jacob, that he would give it to them, and to their seed after them.",FALSE,C_Only
