verse_id,text,verse_text,score,prediction,DS_prediction,correction,length_disparity,match
2 Kings 17.24 (Vulgate),"And the King of Asshur brought folke from Babel, and from Cuthah, and from Aua, and from Hamath, and from Sepharuaim, and placed them in the cities of Samaria in steade of the children of Israel: so they possessed Samaria, and dwelt in the cities thereof.","Adduxit autem rex Assyriorum de Babylone, et de Cutha, et de Avah, et de Emath, et de Sepharvaim: et collocavit eos in civitatibus Samariae pro filiis Israel: qui possederunt Samariam, et habitaverunt in urbibus ejus.",0.7868319153785706,True,True,,False,True
Numbers 18.26 (Douay-Rheims),"Speake also vnto the Leuites and say vnto them, When ye shall take of the children of Israel the tithes, which I haue giuen you of them for your inheritance, then shall ye take an heaue offring of that same for the Lord, euen the tenth part of the tithe.","Command the Levites, and declare unto them: When you shall receive of the children of Israel the tithes, which I have given you, offer the firstfruits of them to the Lord, that is to say, the tenth part of the tenth:",0.7572301030158997,True,,,False,
Numbers 18.26 (Wycliffe),"Speake also vnto the Leuites and say vnto them, When ye shall take of the children of Israel the tithes, which I haue giuen you of them for your inheritance, then shall ye take an heaue offring of that same for the Lord, euen the tenth part of the tithe.","Comaunde thou, and denounse to the dekenes, Whanne ye han take tithis of the sones of Israel, whiche Y yaf to you, offre ye the firste fruytis of tho to the Lord, that is, the tenthe part of the dyme,",0.7386582493782043,True,,,False,
Numbers 18.26 (Vulgate),"Speake also vnto the Leuites and say vnto them, When ye shall take of the children of Israel the tithes, which I haue giuen you of them for your inheritance, then shall ye take an heaue offring of that same for the Lord, euen the tenth part of the tithe.","Praecipe Levitis, atque denuntia: Cum acceperitis a filiis Israel decimas, quas dedi vobis, primitias earum offerte Domino, id est, decimam partem decimae,",0.7585573196411133,True,True,,False,True
Luke 12.53 (Vulgate),"There shal be deuided, the father against the sonne, and the sonne against his father, the mother against the daughter, and the daughter against the mother, the mother in law against her daughter in law, and the daughter in law against her mother in law.","dividentur: pater in filium, et filius in patrem suum, mater in filiam, et filia in matrem, socrus in nurum suam, et nurus in socrum suam.",0.7762773036956787,True,,,False,
2 Kings 23.15 (Vulgate),"Furthermore the altar that was at Beth-el, and the hie place made by Ieroboam the sonne of Nebat, which made Israel to sinne, both this altar and also the hie place, brake he downe, and burnt the hie place, and stampt it to powder and burnt the groue.","Insuper et altare quod erat in Bethel, et excelsum quod fecerat Jeroboam filius Nabat, qui peccare fecit Israel: et altare illud, et excelsum destruxit, atque combussit, et comminuit in pulverem, succenditque etiam lucum.",0.7825731039047241,True,,,False,
Numbers 16.9 (Wycliffe),"Seemeth it a small thing vnto you that the God of Israel hath separated you from the multitude of Israel, to take you neere to himselfe, to doe the seruice of the Tabernacle of the Lord, and to stand before the Congregation and to minister vnto them?","Whether it is litil to you, that God of Israel departide you fro al the puple, and ioynede you to hym silf, that ye schulden serue hym in the seruyce of tabernacle, and that ye schulden stonde bifor the multitude of puple, and schulden serue hym?",0.7772085070610046,True,,,False,
1 Thessalonians 2.12 (Geneva),"Therfore we also giue thankes to God without intermission: because that when you had receiued of vs the word of the hearing of God, you receiued it not as the word of men, but ( as it is indeed) the word of God, who worketh in you that haue beleeued.","That ye would walke worthy of God, who hath called you vnto his kingdome and glorie.",0.7976199984550476,False,,,False,
2 Kings 22.19 (Douay-Rheims),"et perterritum est cor tuum, et humiliatus es coram Domino, auditis sermonibus contra locum istum et habitatores ejus, quod videlicet fierent in stuporem et in maledictum: et scidisti vestimenta tua, et flevisti coram me, et ego audivi, ait Dominus:","And thy heart hath been moved to fear, and thou hast humbled thyself before the Lord, hearing the words against this place, and the inhabitants thereof, to wit, that they should become a wonder and a curse: and thou hast rent thy garments, and wept before me, I also have heard thee, saith the Lord:",0.7197511196136475,True,,,False,
Leviticus 23.36 (Vulgate),"Seuen daies ye shall offer sacrifice made by fire vnto the Lord, and in the eight day shalbe an holy conuocation vnto you, and ye shall offer sacrifices made by fire vnto the Lord: it is the solemne assemblie, yee shall doe no seruile worke therein.","Et septem diebus offeretis holocausta Domino. Dies quoque octavus erit celeberrimus, atque sanctissimus, et offeretis holocaustum Domino: est enim coetus atque collectae: omne opus servile non facietis in eo.",0.7953705191612244,True,,,False,
Leviticus 23.36 (Douay-Rheims),"Seuen daies ye shall offer sacrifice made by fire vnto the Lord, and in the eight day shalbe an holy conuocation vnto you, and ye shall offer sacrifices made by fire vnto the Lord: it is the solemne assemblie, yee shall doe no seruile worke therein.","The eighth day also shall be most solemn and most holy, and you shall offer holocausts to the Lord: for it is the day of assembly and congregation: you shall do no servile work therein.",0.7795296311378479,True,,,False,
2 Kings 25.4 (Vulgate),"Then the citie was broken vp, and all the men of warre fled by night, by the way of the gate, which is betweene two walles that was by the Kings garden: nowe the Caldees were by the citie round about: and the King went by the way of the wildernesse.",Et interrupta est civitas: et omnes viri bellatores nocte fugerunt per viam portae quae est inter duplicem murum ad hortum regis. Porro Chaldaei obsidebant in circuitu civitatem. Fugit itaque Sedecias per viam quae ducit ad campestria solitudinis.,0.7935787439346313,True,,,False,
2 Kings 25.4 (Douay-Rheims),"Then the citie was broken vp, and all the men of warre fled by night, by the way of the gate, which is betweene two walles that was by the Kings garden: nowe the Caldees were by the citie round about: and the King went by the way of the wildernesse.","And a breach was made into the city: and all the men of war fled in the night between the two walls by the king's garden, (now the Chaldees besieged the city round about,) and Sedecias fled by the way that leadeth to the plains of the wilderness.",0.7792691588401794,True,,,False,
Leviticus 8.24 (Vulgate),"Then Moses brought Aarons sonnes, and put of the blood on the lap of their right eares, and vpon the thumbes of their right handes, and vpon the great toes of their right feete, and Moses sprinckled the rest of the blood vpon the Altar round about.","Obtulit et filios Aaron: cumque de sanguine arietis immolati tetigisset extremum auriculae singulorum dextrae, et pollices manus ac pedis dextri, reliquum fudit super altare per circuitum:",0.7728778719902039,True,True,,False,True
Numbers 36.1 (Vulgate),"Then the chiefe fathers of the familie of the sonnes of Gilead, the sonne of Machir, the sonne of Manasseh, of the families of the sones of Ioseph, came, and spake before Moses, and before the princes, the chiefe fathers of the children of Israel,","Accesserunt autem et principes familiarum Galaad filii Machir filii Manasse, de stirpe filiorum Joseph: locutique sunt Moysi coram principibus Israel, atque dixerunt:",0.7444783449172974,True,,,False,
Isaiah 51.6 (Douay-Rheims),"Levate in caelum oculos vestros, et videte sub terra deorsum: quia caeli sicut fumus liquescent, et terra sicut vestimentum atteretur, et habitatores ejus sicut haec interibunt: salus autem mea in sempiternum erit, et justitia mea non deficiet.","Lift up your eyes to heaven, and look down to the earth beneath: for the heavens shall vanish like smoke, and the earth shall be worn away like a garment, and the inhabitants thereof shall perish in like manner: but my salvation shall be for ever, and my justice shall not fail.",0.7812723517417908,True,,,False,
Leviticus 16.17 (Wycliffe),"And there shalbe no man in the Tabernacle of the Congregation, when he goeth in to make an atonement in the Holy place, vntill hee come out, and haue made an atonement for himselfe, and for his housholde, and for all the Congregation of Israel.","No man be in the tabernacle, whanne the bischop schal entre in to the seyntuarie, that he preye for hym silf, and for his hows, and for al the cumpeny of Israel, til he go out of the tabernacle.",0.7872551679611206,True,True,,False,True
1 Kings 9.3 (Vulgate),"And the Lord sayd vnto him, I haue heard thy prayer and thy supplication, that thou hast made before me: I haue halowed this house (which thou hast built) to put my Name there for euer, and mine eyes, and mine heart shall be there perpetually.","Dixitque Dominus ad eum: Exaudivi orationem tuam et deprecationem tuam, quam deprecatus es coram me: sanctificavi domum hanc quam aedificasti, ut ponerem nomen meum ibi in sempiternum, et erunt oculi mei et cor meum ibi cunctis diebus.",0.7957731485366821,True,,,False,
Leviticus 25.28 (Douay-Rheims),"But if he can not get sufficient to restore to him, then that which is solde, shall remaine in the hande of him that hath bought it, vntill the yere of the Iubile: and in the Iubile it shall come out, and he shall returne vnto his possession.","But if his hands find not the means to repay the price, the buyer shall have what he bought, until the year of the jubilee. For in that year all that is sold shall return to the owner, and to the ancient possessor.",0.7554268836975098,True,,,False,
