id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
A85505,R2879,G1462,"Things now-a-doing: or, The chvrches travaile of the child of reformation now-a-bearing. In a sermon preached before the honourable House of Commons, at their solemne fast, Iuly 31. 1644. By Stanley Gower, sometimes Rector of Brompton-Brian in the County of Hereford, now Preacher of Gods Word at Martins Ludgate, London: and one of the Reverend Assembly of Divines. Published by order of the said House.","Gower, Stanley.",Printed by G M for Philemon Stephens at the signe of the Golden Lyon in Pauls Church yard,London,"Bible.; O.T.; Daniel XII, 10; Sermons; Early works to 1800.; Fast-day sermons; 17th century.; Great Britain; History; Puritan Revolution, 1642-1660.",1644
A87103,R231880,H747A,"A sermon, preached at St. Gregories church by St. Paul's on Sunday the 13th. day of Iune, 1658. Intended for the funeral solemnization of Iohn Hewit, Dr. of divinity, and late minister there","Hardy, Nathaniel, 1618-1670.",printed and are to be sold in St Paul s Church yard,London,"Hewit, John, 1614-1658; Early works to 1800.; Bible.; O.T.; Isaiah LVII, 1; Sermons; Early works to 1800.; Funeral sermons; 17th century.",1658
A82319,R208819,D929,"Several sermons and discourses of William Dell Minister of the Gospel; sometimes attending both the generals in the army: and now Master of Gonvil and Caius Colledge in Cambridge. Heretofore published at several times, and on several occasions; and now gathered in one volumn, for the benefit of the faithful, and conviction of the world.","Dell, William, d. 1664.; England and Wales. Parliament. House of Commons.; Goad, Christopher, 1601-1652.",Printed by R White for Hen Cripps Lod Lloyd and Giles Calvert at the sign of the Black Spread Eagle at the West end of Pauls towards Ludgate,London,"Sermons, English; 17th century.",1651
A85440,R202319,G1257,"A state of glory for spirits of just men upon dissolution, demonstrated. A sermon preached in Pauls Church Aug. 30. 1657. before the Rt. Honourable the Lord Mayor and aldermen of the City of London. / By Tho: Goodvvin, D.D. president of Magd. Coll. Oxon.","Goodwin, Thomas, 1600-1680.",Printed by J G for Robert Dawlman,London,"Election (Theology); Sermons; Early works to 1800.; Sermons, English; 17th century.",1657
A86986,R7921,H446,"A sermon preached at St. Bartholomevvs the lesse in London, on the xxvii. day of March 1642; being the day of the inauguration of our soveraigne lord King Charles. By William Hall. Minister of that parish, and now thought fit to be published.","Hall, William, d. 1662.",Printed by T Badger for Samuel Brown,London,"Bible.; O.T.; Exodus XXII, 28; Sermons; Early works to 1800.; Church and state; England; Sermons; Early works to 1800.; Great Britain; History; Civil War, 1642-1649; Early works to 1800.",1642
A89583,R204300,M780,"A sermon preached to the Honorable House of Commons assembled in Parliament: at their late solemne fast, Januar. 26. 1647. at Margarets Westminster. / By Steven Marshall, B.D.","Marshall, Stephen, 1594?-1655.",Printed by Richard Cotes for Steven Bowtell at the signe of the Bible in Popes head Alley,London,"Bible.; N.T.; Matthew XI, 12; Sermons; Early works to 1800.; Fast-day sermons; 17th century.; Sermons, English; 17th century.; Great Britain; History; Civil War, 1642-1649; Religious aspects; Sermons.",1648
A85036,R23497,F2474,"Truth maintained, or Positions delivered in a sermon at the Savoy: since traduced for dangerous: now asserted for sound and safe. By Thomas Fuller, B.D. late of Sidney Colledge in Cambridge. The particulars are these. I That the doctrine of the impossibility of a churches perfection, in this world, being wel understood, begets not lazinesse but the more industry in wise reformers. II That the Church of England cannot justly be taxed with superstitious innovations. III How farre private Christians, ministers, and subordinate magistrates, are to concurre to the advancing of a publique reformation. IIII What parts therein are only to be acted by the Supreme power. V Of the progresse, and praise of passive obedience. VI That no extraordinary excitations, incitations, or inspirations are bestowed from God, on men in these dayes. VII That it is utterly unlawfull to give any just offence to the papist, or to any men whatsoever. VIII What advantage the Fathers had of us, in learning and religion, and what we have of them. IX That no new light, or new essentiall truths, are, or can be revealed in this age. X That the doctrine of the Churches imperfection, may safely be preached, and cannot honestly be concealed. With severall letters, to cleare the occasion of this book.","Fuller, Thomas, 1608-1661.; Saltmarsh, John, d. 1647. Examinations. Selections.; Fuller, Thomas, 1680-1661. Sermon of reformation. Selections.",s n,Printed at Oxford i e London,"Fuller, Thomas, 1608-1661.; Sermon of reformation; Early works to 1800.; Saltmarsh, John, d. 1647.; Examinations; Early works to 1800.; Sermons, English; 17th century.; Reformation; England; Sermons; Early works to 1800.",1643
A88993,R200000,M1452,"A sermon preached to the Honorable House of Commons, at their late solemne fast, Wednesday, Feb. 26. 1644. / By John Maynard, minister of the Word of God at Mayfield in Sussex, and a member of the Assembly of Divines.","Maynard, John, 1600-1665.",Printed by George Bishop for Samuel Gellibrand at the Brasen Serpent in Pauls Church yard,London,"Bible.; O.T.; Proverbs XXIII, 23; Sermons.; Sermons, English; 17th century.; Fast-day sermons; 17th century.",1645
A89591,R201165,M797,"A tvvo-edged svvord out of the mouth of babes, to execute vengeance upon the enemy and avenger. Presented in a sermon to the Right Honourable the House of Lords assembled in Parliament, in the Abbey-Church at Westminster, Octob. 28. 1646. the solemn day of their monthly fast. / By Stephen Marshall B.D. minister of Gods Word at Finchingfield in Essex.","Marshall, Stephen, 1594?-1655.",Printed by R Cotes for Stephen Bowtell at the Bible in Popes head alley,London,"Bible.; O.T.; Psalms VIII, 2; Sermons.; Sermons, English; 17th century.; Fast-day sermons; 17th century.",1646
A85485,R200284,G1393,"The progresse of divine providence, set out in a sermon preached in the Abbey Church of Westminster before the house of Peers, on the 24th of September, 1645. being the day of their monethly fast. / By William Gouge, one of the members of the Assembly.","Gouge, William, 1578-1653.",Printed by G M for Ioshua Kirton next Goldsmiths hall in Foster lane,London,"Bible.; O.T.; Ezekiel XXXVI, 11; Sermons.; Sermons, English; 17th century.; Fast-day sermons; 17th century.",1645
A85403,R202308,G1181,"Mercy in her exaltation. Or, A soveraigne antidote against fear of the second death. In a sermon preached at the funeral of Daniel Taylor Esq; in Stephens Colemanstreet London, on the twentieth day of April, an. 1655.","Goodwin, John, 1594?-1665.",Printed by J Macock for H Eversden and are to be sold at his shop at the signe of the Grey hound in Paul s Churchyard,London,"Taylor, Daniel, ca. 1614-1655; Early works to 1800.; Bible.; N.T.; James II, 13; Sermons.; Funeral sermons; Early works to 1800.; Sermons, English; 17th century.",1655
A89578,R200112,M773,"A sacred record to be made of Gods mercies to Zion: a thanksgiving sermon preached to the two Houses of Parliament, the Lord Major, Court of Aldermen, and Common-Councell of the city of London, at Christ-Church, June 19. 1645. Being the day of their publike thanksgiving to almighty God for the great and glorious victory obtained by the Parliaments army under the conduct of Sir Thomas Fairfax in Naseby-field. /","Marshall, Stephen, 1594?-1655.",Printed by Rich Cotes for Stephen Bowtell and are to be sold at the sign of the Bible in Popes head Alley,London,"Bible.; O.T.; Psalms CII, 18; Sermons.; Sermons, English; 17th century.; Great Britain; History; Civil War, 1642-1649; Sermons; Early works to 1800.",1645
A89505,R206708,M535,"A sermon preached at the funerall of M. Christopher Love, in St. Laurence church, August, 25. 1651. By Thomas Manton, minister of the gospell at Stoak-Newington near London.","Manton, Thomas, 1620-1677.",Printed by J B,London,"Love, Christopher, 1618-1651.; Funeral sermons; 17th century.",1651
A85448,R229607,G1294,"The oracle of God A sermon appointed for the Crosse, and preached in the Cathedrall Church of St. Paul, in London, on the 20. day of December, being the Sunday before Christmasse, anno Dom. 1635. By Iohn Gore rector of Wenden-lofts in Essex.","Gore, John, Rector of Wendenlofts, Essex.",printed for J P and are to be sold by Andrew Greeke and Charles Greene,London,"Sermons, English; 17th century.",1646
A89587,R200033,M790,"The strong helper or, The interest, and power of the prayers of the destitute, for the building up of Sion. Opened in a sermon before the Honorable House of Commons assembled in Parliament, upon the solemn day of their monethly fast, April 30. 1645. / By Stephen Marshall, B.D. minister of Gods Word, at Finching-field in Essex.","Marshall, Stephen, 1594?-1655.",Printed by Richard Cotes for Stephen Bowtell and are to be sold at the signe of the Bible in Popes head Alley,London,"Bible.; O.T.; Psalms CII, 17; Sermons.; Sermons, English; 17th century.",1645
A84337,R200585,E46,"The axe, against sin and error; and the truth conquering. A sermon on Matthew 3. 10. Now also the ax is laid to the root of the trees, therefore every tree, that bringeth not forth good fruit, is hewn down, and cast into the fire. At which, a Christian confessed, she was converted; and because it did good to her, desired it might be preached again at her funerall, that it might do good to others, ... wherein are shewed the causes of the sword upon England, and on the Lutherans, and the remedies that must be used, before the judgements cease. / Written by John Eachard, M. A. of Trin. Col. Camb. and pastor of Darsham in Suffolke. Published according to order.","Eachard, John, 17th cent.",Printed by Matthew Simmons and are to be sold by John Hancock at his shop in Popes head Alley,London,"Bible.; N.T.; Matthew III, 10; Sermons.; Sermons, English; 17th century.; Great Britain; History; Civil War, 1642-1649; Sermons",1646
A87089,R206763,H714,"Death's alarum: or, Security's vvarning-piece. A sermon preached in S. Dionis Back-Church, at the funerall of Mrs. Mary Smith (daughter of Mr. Isaac Colfe, formerly minister of Gods Word at Chadwell in Essex, and late wife of Mr. Richard Smith of London, draper) who dyed the 9th. day of Novemb. 1653. and was buried the 16th of the same moneth. By Nath: Hardy, Mr. of Arts, and preacher to that parish.","Hardy, Nathaniel, 1618-1670.",Printed by J G for Nath Web and Will Grantham at the sign of the Bear in S Paul s Church yard neere the little North Doore,London,"Smith, Mary, d. 1653; Death and burial.; Bible.; N.T.; Mathew XXIV, 44; Sermons.; Funeral sermons; 17th century.; Death; Early works to 1800.; Sermons, English; 17th century.",1653
A85734,R200080,G2069,Christ the Christians choice. Or A sermon preached at the funerall of Mr John Cavvs one of the magistrates of the famous corporation of Plymouth. March the 29. Anno Dom. 1645. By Alexander Grosse. B.D. and pastor of Bridfoad.,"Grosse, Alexander, 1596?-1654.",Printed by R B for Iohn Bartlet at the Gilt Cup under St Augustines Gate,London,"Bible.; N.T.; Philippians I, 23; Sermons.; Sermons, English; 17th century.; Funeral sermons; 17th century.",1645
A86062,R229589,G940A,"A funeral sermon preached at Deptford June 3. 1688 Upon the occasion of the death of Mrs. Elizabeth Kilbury, late wife of Mr. John Kilbury. By Henry Godman, minister of the gospel. With allowance.","Godman, Henry, 1629 or 30-1702.",printed for Nath Crouch at the Bell in the Poultrey near Cheapside,London,"Kilbury, Elizabeth, d. 1688; Early works to 1800.; Kilbury, John; Early works to 1800.; Funeral sermons; 17th century.",1688
