id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
A55368,R224237,P2823,"Annotations upon the Holy Bible. Vol. II wherein the sacred text is inserted, and various readings annex'd, together with the parallel scriptures, the more difficult terms in each verse are explained, seeming contradictions reconciled, questions and doubts resolved, and the whole text opened : being a continuation of Mr. Pool's work by certain judicious and learned divines.","Poole, Matthew, 1624-1679.",Printed for Thomas Parkhurst and 4 others,London,"Bible; Commentaries.; Bible; Criticism, interpretation, etc.",1685
A55363,R39678,P2820,"Annotations upon the Holy Bible. Vol. I wherein the sacred text is inserted, and various readings annex'd, together with parallel scriptures, the more difficult terms in each verse are explained, seeming contradictions reconciled, questions and doubts resolved, and the whole text opened / by the late reverend and learned divine Mr. Matthew Poole.","Poole, Matthew, 1624-1679.",Printed by John Richardson for Thomas Parkhurst Dorman Newman Jonathan Robinson Bradbazon Ailmer Thomas Cockeril and Benjamin Alsop,London,"Bible; Commentaries.; Bible; Criticism, interpretation, etc.",1683
A53723,R214593,O796,"The principles of the doctrine of Christ: unfolded in two short catechismes, wherein those principles of religion are explained, the knowledge whereof is required by the late ordinance of Parliament, before any person bee admitted to the sacrament of the Lords Supper. For the use of the congregation at Fordham, in the county of Essex. By John Owen pastor there.","Owen, John, 1616-1683.",printed by R Cotes for Philemon Stephens at the guilded Lion in Pauls Church yard,London,"Church of England; Catechisms; Early works to 1800.; Catechisms, English; Early works to 1800.; Theology, Doctrinal; Early works to 1800.",1645
A53735,R30762,O819,"Dr. John Owen's two short catechisms wherein the principles of the doctine of Christ are unfolded and explained : proper for all persons to learn before they be admitted to the Sacrament of the Lord's Supper, and composed by him for the use of all congregations in general.","Owen, John, 1616-1683.",Printed for and sold by Will Marshal,London,"Church of England; Catechisms; English.; Catechisms, English.",1700
A57456,R4813,R1691,An appendix to Mr. Perkins his six principles of Christian religion by Mr. Iohn Robinson.,"Perkins, William, 1558-1602. Foundation of Christian religion.; Robinson, John, 1575?-1625.",s n,London,"Catechisms, English.",1641
A50246,R43433,M1268,"A catechisme, or, The grounds and principles of Christian religion set forth by way of question and answer wherein the summe of the doctrine of religion is comprised, familiarly opened, and clearly confirmed from the Holy Scriptures / by Richard Mather, teacher to the church at Dorchester in New England.","Mather, Richard, 1596-1669.",Printed for Iohn Rothwell and are to be sold at his shop,London,Congregational churches; Catechisms.; Congregational churches; Doctrines.; Catechisms; Congregational churches.,1650
A41788,R39432,G1545,"St. Paul's catechism, or, A brief and plain explication of the six principles of the Christian religion, as recorded Heb. 6., 1,2 with some considerations of the principles of natural and universal religion, as previous, and yet subservient to the rules of revealed and positive relgion: containing also, the duties of children to their superiors, written chiefly for the instruction of young Christians, children and servants in all Christian families / by Tho. Grantham.","Grantham, Thomas, 1634-1692.",s n,London printed,"Bible.; N.T.; Hebrews VI, 1-2; Criticism, interpretation, etc.; Baptists; Catechisms.; Apologetics; Early works to 1800.; Apologetics; History; 17th century.",1687
A45443,R19257,H581,A practicall catechisme,"Hammond, Henry, 1605-1660.",s n,Oxford,Church of England; Catechisms.; Apologetics.,1645
A47618,R222045,L1000,The saints encouragement in evil times: or Observations concerning the martyrs in generall with some memorable collections out of Foxes three volumes. Martin Luther. The covenant and promises. Living and dying by faith. By Edward Leigh Esquire.,"Leigh, Edward, 1602-1671.",printed by A braham M iller for William Lee and Thomas Underhill,London,"Luther, Martin, 1483-1546; Early works to 1800.; Catechisms, English; Early works to 1800.; Christian life; Early works to 1800.; Martyrs; Early works to 1800.; Faith; Early works to 1800.",1648
A41636,R219874,G1358A,Catechism byrr sy'n cynnwys sylfeini crefydd christnogawl,"Gouge, Thomas, 1605-1681.",Printiedig yn y flwuddyn,S l,Catholic Church; Creeds; Early works to 1800.; Catholic Church; Catechisms; Early works to 1800.,1657
A41968,R28682,G1805,"A brief summe of Christian religion, or, Of things most necessary for a Christians knowledge, practice, and comfort composed by Thomas Greaves.","Greaves, Thomas.",Printed,London,Church of England; Catechisms.; Catechisms.,1656
A47130,R19823,K150,"A Christian catechisme, for the instruction of youth, and others to whom it may be useful in the grounds of Christian religion, and practice of Christian piety wherein the twelve articles of the Christian creed, and the Godhead and manhood natures of Christ and his prophetical, priestly, and kingly office are briefly explained : and the true Christian doctrin, concerning Christ his being a sufficient saviour, as he is both God and man : and with respect to both the absolute necessity, and excellent consistencie of his outward coming in the flesh, and his inward coming, and spiritual appearance in our hearts, through faith in him, and love and obedience to him, in order to our eternal salvation, declared and demonstrated by testimonies of Holy Scripture : and the divine excellency of the light within, in distinction from humane reason, asserted and vindicated : and the question concerning its sufficiency to salvation, truly stated and resolved : where also many other Gospel doctrins, and practical Christian truths and duties are held forth / by George Keith.","Keith, George, 1639?-1716.",Printed for Brabazon Aylmer,London,"Church of England; Catechisms.; English.; Catechisms, English.",1698
A41790,R39437,G1548,"A sigh for peace, or, The cause of division discovered wherein the great Gospel promise of the Holy Ghost, and the doctrine of prayer with imposition of hands, as the way ordained of God to seek for it, is asserted and vindicated, as the interest and duty of Christs disciples in general : in answer to a book intituled A search for schism / by Tho. Grantham ...","Grantham, Thomas, 1634-1692.",Printed for the author,London,Baptists; Catechisms.; Baptists; Apologetic works.; Baptism in the Holy Spirit.; Imposition of hands.,1671
A47179,R14138,K212,"A short Christian catechisme for the instruction of children in the grounds and practice of Christian religion being (for the most part) an abridgment of a larger, formerly printed, where many questions and answers that were in the larger, are omitted, and others shortened, to fit the capacity of children, and some new questions, with their answers inserted, on several heads, which were not in the larger / by George Keith.","Keith, George, 1639?-1716.",Printed for Brabazon Aylmer,London,Catechisms.,1698
A42226,R24355,G2111,"The English version of Hugo Grotius, his catechism by Francis Goldsmith ; together with the testimonies collected out of Holy Scripture by N.G.","Grotius, Hugo, 1583-1645.; Goldsmith, Francis, 1613-1655.; Grey, Nicholas, 1590?-1660.",Printed by J Redmayne Jun for William Crooke,Londini,Catechisms.,1682
A41791,R39438,G1549,"The slanderer rebuked, or, The vindication of Thomas Grantham against the malicious slanders of one Mr. Toathby, a seller of wool in the city of Norwich","Grantham, Thomas, 1634-1692.",s n,London,Baptists; Catechisms.; Baptists; England.; Persecution; England.,1691
A47220,R23977,K261,"An exposition on the church-catechism, or, The practice of divine love composed for the Diocese of Bath & Wells.","Ken, Thomas, 1637-1711.",Printed for Charles Brome and William Clarke,London,Church of England; Catechisms.,1685
A41646,R30312,G1369A,Principlau neu bennau y grefydd Ghristianogol a agorir fel y gallo y gwannaf eu deall / gan T.G.,"Gouge, Thomas, 1605-1681.",Printiedig yn Llundain gan A Maxwell i r awdwr yn y flwyddyn,Llundain,"Congregationalism; Catechisms.; Catechisms, English.",1676
A08393,S105637,18711,"Catechismus paruus pueris primùm Latinè qui ediscatur, proponendus in scholis.","Church of England.; Nowell, Alexander, 1507?-1602.",Apud Iohannem Dayum typographum,Londini,"Church of England; Catechisms; Early works to 1800.; Catechisms, Latin; Early works to 1800.",1573
A01982,S118293,12126.5,A short catechisme wherein are briefely laid downe the fundamentall principles of Christian religion. Needfull to be knowne of all such as come to the Lords Table. Whereunto is added morning and euening prayer for a family.,"Gouge, William, 1578-1653.",Printed by Io Beale,London,"Catechisms, English; 17th century.",1616
A02602,S119756,12731,"The catechisme that is to say, ane co[m]mon and catholik instructioun of the christin people in materis of our catholik faith and religioun, quhilk na gud christin man or woman suld misknaw: set furth be ye maist reuerend father in God Iohne aschbischop of sanct Androus legatuit and primat of ye kirk of Scotland, in his prouincial counsale haldin at Edinburgh the xxvi. day of Ianuarie, the yeir of our Lord 1551. with the aduise and counsale of the bischoippis and uthir prelatis with doctours of theologie and canon law of the said realme of Scotland present for the tyme.","Catholic Church. Diocese of St. Andrews. Archbishop (1546-1571 : Hamilton); Hamilton, John, 1511?-1571.",Be J Scot at the command and expe n sis of the maist reuerend father in God Iohne Archbischop of sanct Androus and primat of ye hail kirk of Scotland,Prentit at sanct Androus,Catholic Church; Catechisms.; Catholic Church; Catechisms; Scots; Early works to 1800.,1552
A01125,S113436,11238,"A most breefe manner of instruction, to the principles of Christian religion. By J.F.","J. F., fl. 1587.; Foxe, John, 1516-1587, attributed name.; Fielde, John, d. 1588, attributed name.",By J Charlewood for Hugh Singleton,Imprinted at London,"Catechisms, English; Early works to 1800.",1587
A01695,S114026,11832,"An easie entrance into the principall points of Christian religion verie short and plaine for the simpler sorte, and may soone be learned of them, if they haue any care (as all ought to haue) of their saluation. By I.G.","Gibson, John, fl. 1579-1599.",By H Middleton for William Norton,Imprinted at London,"Catechisms, English; Early works to 1800.",1579
A09597,S3143,19877.5,"The Christians A.B.C., or, A Christian alphabet contayning grounds of knowledge vnto saluation first propounded in alphabeticall forme, each proposition being seconded with some solid reasons : secondly repeated by way of question and answer, with the proofe of euery particular point of doctrine, acquainting the reader with the most  select texts of scripture, whereupon our Christian faith is grounded / by I.P. B. of D.","Phillips, John, d. 1640.",Printed by Tho Harper for Fulke Clifton and are to be sold at this shop on Fishstreet hill,London,"Catechisms, English.; Theology, Doctrinal; Early works to 1800.",1629
A00652,S4674,10787.5,"So shorte a catechisme that whosoeuer cannot,  or wil not learne, are not in any wise to be admitted to the Lords Supper / Edward Fenton.","Fenton, Edward.",By Iohn Dawson,Imprinted at London,"Church of England; Catechisms; English.; Catechisms, English.",1622
A03697,S120917,13824,"Points of instruction for the ignorant as also, an expositition on the ten commandements, and the Lords Prayer, by questions and answeres. With an examination before our comming to the Lords table. And a short direction for spending of time well. By Robert Horne.","Horne, Robert, 1565-1640. aut; Horne, Robert, 1565-1640.",Printed by George Purslowe for Francis Burton and are to bee sold at his shop at the signe of the Greene Dragon,London,"Lord's prayer; Commentaries; Early works to 1800.; Catechisms, English; Early works to 1800.; Ten commandments; Commentaries; Early works to 1800.",1617
A07972,S112872,1834,An ample declaration of the Christian doctrine. Composed in Italian by the renowned Cardinal: Card. Bellarmine. Translated into English by Richard Hadock D. of Diuinitie,"Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621.; Hadock, Richard.",English Secret Press,Printed at Roan i e England,Catholic Church; Catechisms; Early works to 1800.; Catholic Church; Controversial literature; Early works to 1800.; Catholic Church; Doctrines; Early works to 1800.,1604
A09518,S4415,19798.5,"Milk for babes, and meat for men, or, Principles necessary, to bee known and learned, of such as would know Christ here, or be known of him hereafter","Peters, Hugh, 1598-1660.",Successor of G Thorp,Amsterdam,Catechisms.,1630
A07429,S105643,17816,A spirituall propine of a pastour to his people,"Melville, James, 1556-1614.",Printed by Robert Walde graue printer to the Kings Majestie,Edinburgh,"Catechisms, English; Early works to 1800.",1598
A01529,S102885,11654,"The Christian mans care A sermon on Matth. 6. 33. Together with a short catechisme for the simpler sort. By Thomas Gataker, B. of D. and pastor of Rotherhith.","Gataker, Thomas, 1574-1654.",Printed by Iohn Haviland for Fulke Clifton and are to be sold at his shop upon new Fishstreet Hill,London,"Sermons, English; 17th century.; Catechisms, English.",1624
A08492,S120717,18816,"Short questions and answeares, conteyning the summe of Christian religion","Openshaw, Robert, b. 1554 or 5.; Pagit, Eusebius, 1547?-1617, attributed name.",Imprinted at the three Cranes in the Vinetree by Thomas Dawson,London,"Catechisms, English.",1579
A16364,S116175,3281,"An honest godlye instruction and information for the tradynge, and bringinge vp of children, set furth by the Bishoppe of London co[m]maundyng all scholemaisters and other teachers of youthe within his diocese, that they neither teach, learne reade, or vse anye other maner of A B C, catechisme or rudimentes, then this made for the first instruction of youth. Mense Ianuarij. 1556. Cum priuilegio ad imprimendum solum.","Bonner, Edmund, 1500?-1569.",By Robert Caly within the precinct of the late dessolued house of the graye freers nowe conuerted to an hospitall called Christes Hospitall,Imprinted at London,Catholic Church; Catechisms; Early works to 1800.,1555
A18156,S3431,4797.5,"A Briefe catechisme, conteining the most principall groundes of religion",Anonymous,s n,London,"Catechisms, English; Early works to 1800.; Theology, Doctrinal; Early works to 1800.; Broadsides; London (England); 17th century.",1615
A17409,S119556,4232,The principall grounds of Christian religion Briefely and plainly propounded by way of question and answere for the instructing of the younger sort. By that late and worthy diuine Mr. N. Byfield.,"W. C.; Byfield, Nicholas, 1579-1622.",Printed by I L egat for Ralph Rounthwaite and are to be solde at his shop at the signe of the Golden Lyon in Paules Church yard,London,Church of England; Catechisms; Early works to 1800.; Church of England; Creeds; Early works to 1800.,1625
A17478,S115042,4296,"A briefe and necessarie catechisme, concerning the principall poynts of our Christian religion Written for the good of all such as seeke after consolation in Christ. By R.C.","R. C., fl. 1602.; Greenham, Richard, attributed name. aut",Printed by W White for Edward VVhite and are to be solde at the little North doore of Paules Church at the signe of the Gun,At London,"Catechisms, English; Early works to 1800.",1574
A17301,S734,4143,Grounds of Christian religion laid downe briefly and plainely by way of question and answer / by H.B.,"Burton, Henry, 1578-1648.",Printed by G M for Robert Bird and are to be sold at his shop at the signe of the Bible in Saint Laurence lane,London,"Catechisms, English.",1631
A13715,S101985,24007A,"Car-wr y cymru, yn annog ei genedi anwyl, a'i gydwald·wyr er mwyn Crist ai henediau i chwilio, yr Scrythyrau, yr olgorchymyn Crist.Ioh.5.29 Y·rhai, yr awr'hon yn ddiweddar âbrintiwyd onewydd yn Gymraec; ac a geir ar werth yn Ilyfran cynnwys, a bychain eir maintioli a'i pris, drwy fawr ddiwydrwydd, ath̀raulswrn o wyr Duwyol, enwog ac ewyllys-gar i wneuthur datoni i'r Cymru.","Thomas, Oliver, 1598-1653?, attributed name.; Kyffin, Edward.",printiedig gan Felix Kyngtson drwy awdardod,Llundain,"Bible; Examinations, questions, etc.; Early works to 1800.; Catechisms, Welsh; Early works to 1800.",1631
A17319,S260,4167,"Certaine questions and answeres, concerning the knovvledge of God vvhereunto are adioyned some questions and answeres, concerning the right vse of the law of God : taught publikely by vvay of catechising / by William Burton ...","Burton, William, d. 1616.",Printed by Iohn Windet for Tobie Cooke,At London,"God; Knowableness; Study and teaching.; Catechisms, English.",1591
A10911,S112989,21183,"The summe of Christianitie reduced vnto eight propositions, briefly and plainly confirmed out of the holy worde of God.","Rogers, John, fl. 1560-1580.",T Dawson,S l,"Catechisms, English; Early works to 1800.",1578
A18174,S119226,4812,"A short catechisme, or playne instruction, conteynynge the su[m]me of Christian learninge sett fourth by the kings maiesties authoritie, for all scholemaisters to teache. To thys catechisme are adioyned the Articles agreed vpon by the bishoppes [and] other learned and godly men, in the last conuocatio[n] at London, in the yeare of our Lorde, M.D.LII. for to roote out the discord of of [sic] opinions, and stablish the agreme[n]t of trew religion: Likewyse published by the Kinges maiesties authoritie. 1553.","Ponet, John, 1516?-1556, attributed name. aut",By Iho n Day with the kinges most gracious lice n ce and priuiledge forbidding all other to print the same catechisme,Imprinted at Londo n,Church of England; Catechisms; Early works to 1800.; Church of England; Creeds; Early works to 1800.,1553
A14664,S102108,24966,"An exposition of the tvvo first verses of the sixt chapter to the Hebrewes in forme of a dialogue. Wherein you have a commendation of catechising, also a declaration of the sixe fundamentall principles wherein the Christians of the Primitiue Apostolicall church were catechised. By T.W. minister of the word.","Wilson, Thomas, 1563-1622.; Walkington, Thomas, d. 1621, attributed name.",Printed by Tho Snodham for Thomas Man dwelling in Pater noster Row at the signe of the Talbot,London,"Church of England; Catechisms; Early works to 1800.; Sermons, English; 17th century.",1600
A14382,S103499,24700,The grounds of that doctrine which is according to godlinesse. Or a briefe and easie catechisme (gathered out of many other) with graces and prayers for them that want better helps. By T.V. B. of D. Vicar of Cockfield in Southser.,"Vicars, Thomas, d. 1638.",Printed by T C otes and R C otes for Michael Sparke dwelling at the blue Bible in Greene Arbor,London,"Catechisms, English; Early works to 1800.",1630
A17909,S117067,4570,"Opus catechisticum D. Petri Canisii theologi ex Societate Iesu Sef yu: Sum ne grynodebo adysc Gristionogaụl, a dosparth Catholic, ar hoḷ bụncian'r phyd, hụn a yscrifenoḍ yr hybarchus a'r arḍerchaug athraụ uchod yn gynta yn ḷadin ag a gyfiaithụyd o'r ladin i'r gymeraeg druy dyfal lafyr ag astudiaeth. D. Rosier Smyth o dref lanelụy athraụ o theologydiaeth, megis dialogiaith ne' mḍiḍan rhụng y discibl ar athraụ, un yn holi, a'r ḷaḷ yn atteb, ag a breintrụyd yn ninas Paris, ex officina typographica: Ioannis Laquehay, via Iudæ.","Smyth, Roger, 1541-1624 or 5.; Canisius, Petrus, Saint, 1521-1597.",Ex officina typographica Ioannis Laquehay via Iudæ,Paris,"Catholic Church; Catechisms; Early works to 1800.; Catechisms, Welsh; Early works to 1800.",1611
A18164,S274,4802.5,"A Catechisme so short for little children, that they may understand, and learne it by two or three yeares of their age : with prayers and thanksgiving also adjoyned, and grace before and after meate.",Anonymous,Printed for Andrew Kembe and are to be sold at his shop on St Margerets Hill in Southwarke,London,"Catechisms, English.",1639
A18168,S117404,4804,"Y catechism neu athravviaeth Gristianogawl rhwn y mae pob plentyn y ddyscu, cyn iddo ef gael y vedydd episcob: neu y dderbyn yr Cummûn bendigedig.",Anonymous,Eliot s Court Press,Imprinted at London,"Catechisms, Welsh; 17th century.",1617
A16536,S1824,3446,"A cleare forme of catechising, before the giving of the sacrament of the Lords Supper to this are subjoined two compends of the catechisme, fit for little children ... / by M. Zacharie Boyd ...","Boyd, Zacharie, 1585?-1653.",By George Anderson,Printed at Glasgow,"Lord's Supper; Early works to 1800.; Catechisms, English.",1639
A19533,S111197,5963,"A short summe of the whole catechisme wherin the question is propounded and answered in fewe wordes, for the greater ease of the common people & children. Gathered by M. Iohn Craig, minister of Gods word, to the Kinges Maiestie.","Craig, John, 1512?-1600.",Imprinted by Iohn Wolfe for Thomas Manne dwelling in Paternoster row at the signe of the Talbot,London,Church of Scotland; Catechisms; Early works to 1800.,1583
A14092,S111490,24400,"A briefe catecheticall exposition of Christian doctrine Diuided into foure catechismes, comprizing the doctrine of the 1. Two sacraments. 2. Lords prayer. 3. Ten commandements. 4. And the creed.","Twisse, William, 1578?-1646.",Printed by G M iller for Robert Bird and are to be sold at his shop at the signe of the Bible in Saint Laurence lane,London,"Lord's prayer; Early works to 1800.; Ten commandments; Early works to 1800.; Catechisms, English; Early works to 1800.",1632
A19531,S116725,5961.5,"The mother and the child A short catechisme or briefe summe of religion, gathered out of Mr. Cragges Catechisme, for the fitting of little children, for the publick ministery. With short, very comfortable and fruitfull meditations on the Lords Prayer. Together with other briefe and profitable meditations on the seuen penitentiall psalmes.","Du Vair, Guillaume, 1556-1621.; Craig, John, 1512?-1600.",Printed by H L ownes for T M an Ionas Man and are to be sold at the signe of the Talbot in Pater noster Rowe,London,Church of Scotland; Catechisms; Early works to 1800.,1611
A13397,S105103,23709,A catechisme or institution of the christen religion. Newely set forthe by Richard Tauerner,"Taverner, Richard, 1505?-1575.",R Bankes,London,Church of England; Catechisms; Early works to 1800.,1539
A17904,S1533,4569,"[Crynnodeb] o adysc Cristnogaul a dosparth catholic ar daudeg punc y phyd, a eluir y gredo, hefyd ar uedir argluyd, sef yu y pader ar gyfarchiad yr angel, a eluir yr Aue Maria, yn dyuaethas ar y deg gair dedf, a eluir y deg gorchymyn, guedi gyfiaithu o'r ladin i'r gymeraeg, druy dyfalastudiaeth a lasur D. Rosier Smyth ...","Canisius, Petrus, Saint, 1521-1597.",Ag a dechreuyd i breintio y dyd cyntaf ofis Maurth sef yu dydguyl deus,A Breintiuyd yn ninas Paris,"Catholic Church; Catechisms; Welsh.; Catechisms, Welsh.",1609
A19564,S109272,5993,"Catechismus, that is to say, a shorte instruction into Christian religion for the synguler commoditie and profyte of childre[n] and yong people. Set forth by the mooste reuerende father in God Thomas Archbyshop of Canterbury, primate of all England and Metropolitane","Jonas, Justus, 1493-1555.; Cranmer, Thomas, 1489-1556.",In S Jhones strete by Nycolas Hyll for Gwalter Lynne dwellyng on Somers kaye by Byllynges gate,Imprynted at London,Catechisms; Lutheran Church; Early works to 1800.; Creeds; Lutheran Church; Early works to 1800.,1548
A39259,R41959,E564,The lambs of Christ fed with sincere milk of the Word in a short Scripture-catechism / by the author of Christianity in short.,"Ellis, Clement, 1630-1700.",Printed and are to be sold by W Rogers and Tho Elis,London,"Church of England; Catechisms.; Catechisms, English.",1692
A39662,R25088,F1160,"An exposition of the assemblies catechism with practical inferences from each question as it was carried on in the Lords Days exercises in Dartmouth, in the first year of liberty, 1688 / by John Flavell.","Westminster Assembly (1643-1652). Shorter catechism.; Mather, Increase, 1639-1723.; Flavel, John, 1630?-1691.",Printed for Tho Cockerill,London,Westminster Assembly (1643-1615).; Shorter catechism.; Presbyterianism; Catechisms.,1692
A39248,R15049,E550,A catechism wherein the learner is at once taught to rehearse and prove all the main points of Christian religion by answering to every question in the very words of Holy Scripture : together with a short and plain discourse useful to confirm the weak and unlearned in his belief of the being of a God and the truth of Scripture / by Clement Ellis ...,"Ellis, Clement, 1630-1700.",Printed for Sam Richards,London,Church of England; Catechisms.,1674
A34242,R27273,C5769,"The confession of faith ; and, The larger and shorter catechism first agreed upon by the Westminster Assembly of Divines at Westminster, and now approved by the General Assembly of the kirk of Scotland to be a part of uniformity in religion between the kirks of Christ in the three kingdoms.","Westminster Assembly (1643-1652). Shorter catechism.; Westminster Assembly (1643-1652). Larger catechism.; Dickson, David, 1583?-1663. Summe of saving knowledge.; Church of Scotland. General Assembly.",Printed by George Swinton and Thomas Brown and are to be sold by James Glen and David Trench,Edinbourg,Church of Scotland; Catechisms.; Church of Scotland; Creeds.; Presbyterianism; Early works to 1800.,1671
A26934,R5007,B1277,"The glorious kingdom of Christ, described and clearly vindicated against the bold asserters of a future calling and reign of the Jews, and 1000 years before the conflagration and the asserters of the 1000 years kingdom after the conflagration : opening the promise of the new heaven and earth and the everlastingness of Christ's kingdom against their debasing it, who confine it to 1000 years ... : answering Mr. Tho. Beverley ... in his twelve principles and catechisms, &c. / by Richard Baxter ...","Baxter, Richard, 1615-1691.",Printed by T Snowden for Thomas Parkhurst,London,"Beverley, Thomas.; Catechism of the kingdom of our Lord Jesus Christ, in the thousand years.; Eschatology; Early works to 1800.; Millennium.; Jews; Restoration.",1691
A26345,R32695,A493,"The main principles of Christian religion in a 107 short articles or aphorisms, generally receiv'd as being prov'd from scripture : now further cleared and confirm'd by the consonant doctrine recorded in the articles and homilies of the Church of England  ... / by Tho. Adams ...","Adams, Thomas, fl. 1612-1653.",s n,London,"Church of England; Catechisms.; Catechisms, English.; Theology; Study and teaching.",1675
A21277,S3891,7627.7,"To all parsons, vicares, curates, schoolemasters, churchwardẽs and sydemen, and all other the Queenes Maiesties louing subiectes, within the dioces of Ely, greeting","Cox, Richard, 1500-1581.; Church of England. Diocese of Ely. Bishop (1559-1581 : Cox)",J Day,S l,"Hitche, John.; Nowell, Alexander, 1507?-1602.; Catechism.; Book industries and trade; Licenses; England; 17th century.; Broadsides; London (England); 17th century.",1574
A20191,S116342,6622,A pastime for parents: or A recreation to passe away the time; contayning the most principall grounds of Christian religion. By Arthur Dent preacher of the word of God at South-Shoobery in Essex.,"Dent, Arthur, d. 1607.",Printed by T E ast for Thomas Man,London,"Catechisms, English; Early works to 1800.",1606
A26693,R25230,A974,"A most familiar explanation of the Assemblies shorter catechism wherein their larger answers are broken into lesser parcels, thereby to let in the light by degrees into the minds of the learners : to which is added in the close, a most brief help for the necessary but much neglected duty of self-examination to be daily perused : and to this is subjoined a letter of Christian counsel to a destitute flock / by Jos. Allaine.","Westminster Assembly (1643-1652). Shorter catechism.; Alleine, Joseph, 1634-1668.",Printed for Edw Brewster,London,Church of England; Catechisms.; Westminster Assembly (1643-1652).; Shorter catechism.,1674
A20806,S117551,7186,"The sicke-mans catechisme, or path-way to felicitie Wherin is contained great variety of sound directions and most sweete co[n]solations collected and contriued into questions and answers, out of the best diuines of our time, by Thomas Draxe minister of Gods Word. Wherevnto is annexed two most comfortable and powrefull prayers.","Draxe, Thomas, d. 1618.",Imprinted by G Eld for Henry Holland and are to be sold by I W right at Christ Church dore,London,"Catechisms, English.; Consolation; Early works to 1800.; Sick; Prayer-books and devotions; Early works to 1800.",1609
A26879,R22783,B1205,"The catechizing of families a teacher of housholders how to teach their housholds : useful also to school-masters and tutors of youth : for those that are past the common small chatechisms [sic], and would grow to a more rooted faith, and to the fuller understanding of all that is commonly needful to a safe, holy comfortable and profitable life / written by Richard Baxter ...","Baxter, Richard, 1615-1691.",Printed for T Parkhurst and B Simmons,London,"Stillingfleet, Edward, 1635-1699.; Church of England; Catechisms.",1683
A29522,R33274,B4708,"A breviate of saving knowledge, or, The principles of Christian religion methodically digested into short questions and answers purposely composed and published, for the use and benefit of such as have good desires but weake memories, by I.B.","Brinsley, John, 1600-1665.",Printed by G M for Iohn Burroughes,London,"Catechisms, English.",1643
A20262,S114092,6679,"A briefe & necessary instruction verye needefull to bee knowen of all housholders, whereby they maye the better teach and instruct their families in such points of Christian religion as is most meete. Not onely of them throughly to be vnderstood, but also requisite to be learned by hart of all suche as shall bee admitted vnto the Lordes Supper.","Dering, Edward, 1540?-1576.; More, John, d. 1592.",J Awdely,London,"Catechisms, English; Early works to 1800.",1572
A20194,S4599,6625.3,"A plaine exposition of the articles of our faith, by short questions and answeres for the vnderstanding of the simple gathered by A[rt]thur Dent ... ; especially for the benefit of his owne flocke, who hauing taught his people these points, is carefull that they may learne them ; to this end, that euerie of them of his charge, may be able to giue a reason of their faith.","Dent, Arthur, d. 1607.",Imprinted by Thomas Orwin for William Yong and Raph Iacson and are to be sold in Paules Church yard at the signe of the Swanne,London,"Catechisms, English.",1589
A20805,S114693,7185,"The lambes spouse or the heauenly bride A theologicall discourse, wherin the contract betwixt Christ and the church; the preparation against the mariage; and the solemnization it selfe, and the exclusion of hypocrites and temporizers, is plainly and profitably, with the partucular vses, set forth. Whereunto is annexed an exact preparatiue to the Lords Supper. By T.D. Minister of the word of God.","Draxe, Thomas, d. 1618.",By G Eld dwelling in Fleete lane at the signe of the Printers Presse,Imprinted at London,Church of England; Catechisms; Early works to 1800.; Sacraments; Church of England; Early works to 1800.,1608
