Text,Index,Phrase,Citations
Esa. 58. •.,321,Esa. 58. •.,Isaiah 58.•
Exod. 33. 1•,322,Exod. 33. 1•,Exodus 33.1•
"Ezek. 14.3, 4, 5•",323,"Ezek. 14.3, 4, 5•",Ezekiel 14.3; Ezekiel 14.4
"Luk. 11.21, 2•.",324,"Luk. 11.21, 2•.",Luke 11.2•
"Ye have therefore quit your ground, by exceeding the tradition, while you observe fasts wch are not constituted (or commanded.) And worthily you permit that to your own pleasure, which you yield not to Gods command, ( viz. by his prophet Montanus. ) And c. • … 4. If it be so [ as was urged out of Galatians c. 4. • …. 10. ]",325,Galatians c. 4. •,Galatians 4.•
2 Sam. 15. 4•,326,2 Sam. 15. 4•,2 Samuel 15.4•
Hab. 3. 1•.,327,Hab. 3. 1•.,Habakkuk 3.1•
Dan. 4. 1•.,328,Dan. 4. 1•.,Daniel 4.1•
5 To give the world presages of an after judgment and pleading. Psalm •3. 19 and 11. 16 Isai 3. 11 and 6•. 24,329,Isai 3. 11 & 6•. 24,Isaiah 6•.24
3 God pleads his cause before all the world by his providences Psalm 58. 1•,330,Psalm 58. 1•,Psalms 58.1•
"2 Sam: 12. 10, •",331,"2 Sam: 12. 10, •",2 Samuel 12.•
1 Pet. 2. 8•,332,1 Pet. 2. 8•,1 Peter 2.8•
Isa. 1. •. •,333,Isa. 1. •. •,Isaiah 1.•.•
Isai. 51. 2•.,334,Isai. 51. 2•.,Isaiah 51.2•
1 Ioh. 4. •. Mat. 24. 23.,335,1 Ioh. 4. •.,1 John 4.•
,335,Mat. 24. 23.,Matthew 24.23
Isa. 5. 20. Rev. 3. •.,336,Isa. 5. 20.,Isaiah 5.20
,336,Rev. 3. •.,Revelation 3.•
2 Chron. 16. 1• For too much trusting to Physitians.,337,2 Chron. 16. 1•,2 Chronicles 16.1•
2 Cor. 13. 6•,338,2 Cor. 13. 6•,2 Corinthians 13.6•
"1 Cor. 1. 12 and •, 3",339,"1 Cor. 1. 12 & •, 3",1 Corinthians 1.12; 1 Corinthians 3
Prov. 23. •.,340,Prov. 23. •.,Proverbs 23.•
Exod. 34. •.,341,Exod. 34. •.,Exodus 34.•
2. Tim 3. 2•,342,2. Tim 3. 2•,2 Timothy 3.2•
2 Chron. 16. 1•,343,2 Chron. 16. 1•,2 Chronicles 16.1•
Eccles. 9. 1•. Psa. 3.8. and 29.11: Psa. 47. 1•,344,Eccles. 9. 1•.,Ecclesiastes 9.1•']
,344,Psa. 3.8. & 29.11:,Psalms 3.8; Psalms 29.11; ['Psalms 47.1•
,344,Psa. 47. 1•,
"and the same in Mark 12.38, 3•, 40. and the Apostle saith, I will that Men pray every where, listing up HOLY HANDS WITHOUT WRATH and Doubting, 1 Tim. 2.8.",345,"Mark 12.38, 3•, 40.",Mark 12.38; Mark 40.
,345,1 Tim. 2.8.,1 Timothy 2.8
"Christ as he was and is the Eternal word that was in the beginning is the true Light, that lighteth every one that cometh into the World, according to John 1.4, •. he saith, I am the Light of the World [ mark, of the World, not of the Saints only;",346,"John 1.4, •.",John 1.•
1 Sam. 8. •.,347,1 Sam. 8. •.,1 Samuel 8.•
"And ' t•• our work in Religion, to morti• the body, Rom. viii. 13. and 〈 ◊ 〉 cease from making provision for t•• Flesh, Rom. xiii. 14 and from fulfilling the lusts thereof, Gal. v. 14• To render our selves dead to th• prevalent life of sense, and sin• Rom. vi. 8. and 11. v. and to arise to a new Life, Rom. vi 4.",348,Rom. viii. 13. & ◊,Romans 8.13; Romans 13.14; Romans 6.8; Romans 6.4
,348,Rom. xiii. 14,
,348,Rom. vi. 8. & 11. v.,
,348,Rom. vi 4.,
Deut. 12. •.,349,Deut. 12. •.,Deuteronomy 12.•
2 Kings 14. •,350,2 Kings 14. •,2 Kings 14.•
Mark 6. 2•,351,Mark 6. 2•,Mark 6.2•
Gen. 17. 1•.,352,Gen. 17. 1•.,Genesis 17.1•
2 Sam. xi. 1•,353,2 Sam. xi. 1•,2 Samuel 11 1•
Mat. 26. 1•.,354,Mat. 26. 1•.,Matthew 26.1•
Levit. 4. •.,355,Levit. 4. •.,Leviticus 4.•
"Psal. 193, 4•",356,"Psal. 193, 4•",Psalms 4•
"Indeed it hath that name and another, 1 Cor. x. 9, 1•.",357,"1 Cor. x. 9, 1•.",1 Corinthians 1•
"Thus when Saul came within the air of Ca•mel he was inspired, 1 Sam. 10. 1•.",358,1 Sam. 10. 1•.,1 Samuel 10.1•
Psal. 78.43. Psal. 105.30. Psal. 92. •. Greg. Mor. l. 11. c. 25.,359,Psal. 78.43.,Psalms 78.43; Psalms 105.30; Psalms 92.•
,359,Psal. 105.30.,
,359,Psal. 92. •.,
Levit. 2. 1•.,360,Levit. 2. 1•.,Leviticus 2.1•
"Is it any gain to him that we make our ways perfect? Job 2•. 23. & 35.5, 8. No, our goodness cannot extend it self unto God, Psal. 16.2.",361,"Job 2•. 23. & 35.5, 8.",Job 35.5; Job 35.8
,361,Psal. 16.2.,Psalms 16.2
"when the great day of his wrath is, who shall be able to abide? Rev 6 15, 16, 1•.",362,"Rev 6 15, 16, 1•.",Revelation 15; Revelation 16
Eph. 1. •.,363,Eph. 1. •.,Ephesians 1.•
Gen. 2. 1•,364,Gen. 2. 1•,Genesis 2.1•
"1. This gold tryed in the fire is Scripture-truths, and w• 〈 ◊ 〉 by all means buy truth, by no means 〈 ◊ 〉 it, and the words of God are as silver tryed in a furnace of Earth, Psalm 119. 1•7. purified seven times, therefore David loved the Word above fine gold;",365,Psalm 119. 1•7.,Psalms 119.1•7
Mat. 10. 1•,366,Mat. 10. 1•,Matthew 10.1•
"The truth is, a treasured Christian may say with David, Psal. 26. 1•.",367,Psal. 26. 1•.,Psalms 26.1•
Psal. 56. •.,368,Psal. 56. •.,Psalms 56.•
Exod. 32. •,369,Exod. 32. •,Exodus 32.•
Heb. 2. •,370,Heb. 2. •,Hebrews 2.•
Zeph. 3. 1•. Lam. 1.4.,371,Zeph. 3. 1•.,Zephaniah 3.1•
,371,Lam. 1.4.,Lamentations 1.4
Luk. 10. 3•,372,Luk. 10. 3•,Luke 10.3•
2 Sam. 23.5 Isaai. 55. 3•,373,2 Sam. 23.5,2 Samuel 23.5
,373,Isaai. 55. 3•,Isaiah 55.3•
"And just so did the Fanaticks (who are minor Popes of a later Edition) from this Principle wrest another place of the Psalmist, to justifie the Murther of our late Sovereign of Blessed Memory — namely, To bind their Kings with Chains, Psa. 149. 9• … and their Nobles with Fetters of Iron, to Execute upon them the Judgment written, this Honor of all the Saints.",374,Psa. 149. 9• &,Psalms 149.9•
Hos. 10. • ….,375,Hos. 10. •,Hosea 10.•
"Iosh. 4.19, 20. Iosh. 5.1, to 15. Iosh. 10.6, 7. Amos 5.5. Iosh. 22. • ….8",376,"Iosh. 4.19, 20.",Joshua 4.19; Joshua 4.20; Joshua 5.1; Joshua 10.6; Joshua 10.7; Joshua 22.•.8
,376,"Iosh. 5.1,",Amos 5.5
,376,"Iosh. 10.6, 7.",
,376,Amos 5.5.,
,376,Iosh. 22. • .8,
"In this Verse, in allusion to the words of the Prophet Hosea, Hos. 13. 〈 ◊ 〉 O Death, I will be thy plague;",377,Hos. 13. ◊,Hosea 13.◊
Numb. 34.6. Josh. 1.4. Rom. 7. •.,378,Numb. 34.6.,Numbers 34.6
,378,Josh. 1.4.,Joshua 1.4
,378,Rom. 7. •.,Romans 7.•
Apoc. 13. v. •.,379,Apoc. 13. v. •.,Revelation 13.•
"What the foundation of saith is: V•caeto ad con•ionem multitudine, quae coalesecre in populi unial corpus nu•a et pra•erquam I legibus poterat, Liv. de Rom. lib. 1. Ephes. 1. 23. & 4. 1•. Ephes. 2. 20.",380,Ephes. 1. 23. & 4. 1•.,Ephesians 1.23; Ephesians 2.20
,380,Ephes. 2. 20.,
1 John 3. •.,381,1 John 3. •.,1 John 3.•
Psal. 10. 1•.,382,Psal. 10. 1•.,Psalms 10.1•
"yet a little while and the wicked shall not be, thou shalt diligently consider his place and it shall not be, Psal. 37. 1•.",383,Psal. 37. 1•.,Psalms 37.1•
"He holdeth the Father and all the Saints together, so that nothing can separate them and the love of God, Rom: 8: 3•:",384,Rom: 8: 3•:,Romans 8.3•
"As on the other hand the wicked oftimes prosper all their lives, become old, and grow great in power, have none, or no remarkable wrath testified against them, either in their life (their houses being safe from fear, and they prospering in the world) or in their Death, having no bonds therein, as Psal. 73.3, 4, 5-12. Job. 21.6, 7, 8, &c.",385,"Psal. 73.3, 4, 5-12.",Psalms 73.3; Psalms 73.4; Psalms 73.5; Psalms 73.6; Psalms 73.7; Psalms 73.8; Psalms 73.9; Psalms 73.10; Psalms 73.11; Psalms 73.12
,385,"Job. 21.6, 7, 8,",Job 21.6; Job 21.7; Job 21.8; Job 21.
"and 〈 ◊ 〉 good end he will make with them in the conclusion, Psal. 73. • ▪ •3, 12, 13, 14, &c.",386,Psal. 73. •,Psalms 73.•
"It is the manner • … e Prophets of times to speak briefly and • … isely of the things of Christ and his • … gdom, so as to couple his first and se• … d appearance and the things of each to• … er, or so as following presently one • … n another, as in Isa. 9.4, 5, 6, 7. Jer. 23.5, • … d elsewhere:",387,"Isa. 9.4, 5, 6, 7.",Isaiah 9.4; Isaiah 9.5; Isaiah 9.6; Isaiah 9.7
,387,"Jer. 23.5, •",Jeremiah 23.5
"neither cometh to the light, loast his • … ds should be reproved, or discovered, Joh. 3. • … 20. and so mens wilfulness is the true 〈 ◊ 〉 proper cause of their woe;",388,Joh. 3. • 20. &,John 3.• 20.
"Naturally men, in and of themselses and as walking in the principles of • … e world, are blind and darkened in their understandings, especially as having re• … sed the tenders of wisdome, Sathan gets power over them to blind them, 2 Cor. 4. 4• … the Gentiles that receive not the Grace 〈 ◊ 〉 God, have their understandings darkned, b• … ing alienated from the life of God, through th• … ignorance that is in them, because of the blindness (or hardness) of their hearts:",389,2 Cor. 4. 4•,2 Corinthians 4.4•
"and 49.6. with Acts 13.46, 47• … John 8.12. and 12.46.",390,"Acts 13.46, 47•",Acts 13.46
,390,John 8.12. & 12.46.,John 8.12; John 12.46
"but seek and think to please him with their own or other mens inventions even with doing those things that he hath forbidden, choosing the things which he delight not in, yea which his Soul abhors, Isa. 66. 4• … having false imaginations and conceptions o• … him;",391,Isa. 66. 4•,Isaiah 66.4•
"Matt. 24.48, 49, • …, 51. The fool is a sluggard, and folds his • … nds together to sleep, and cries, yet a little • … p, yet a little slumber, till his time and op• … rtunity for getting good be gone:",392,"Matt. 24.48, 49, •",Matthew 24.48; Matthew 24.49
"Every man as he hath received the gift of God may minister the same one to another as good stewards of the manifold grace of God, 1 Pet. 4.10. (though every one may not be an Elder or Officer in or over a Church, but such as are chosen orderl thereto) doing all things orderly, decently, and so as in charity, and for edification, 1 Cor. 14.26 40. and 16.14.",393,1 Pet. 4.10.,1 Peter 4.10
,393,1 Cor. 14.26 40. & 16.14.,1 Corinthians 16.14
"and she saith to the simp• … turn in hither, and to them that have no understanding, Come, eat of my bread, and drink 〈 ◊ 〉 the wine that I have mingled, Prov. 9. 1-5, 6. Ho every one that thirsteth, come ye to the waters, and he that hath no money, &c. Isa. 55. 〈 ◊ 〉 and Blessed is he that heareth her words, wat• … ing at her gates, and waiting at the posts of • … doors:",394,"Prov. 9. 1-5, 6.",Proverbs 9.1-5; Proverbs 9.6
,394,Isa. 55. ◊,Isaiah 55.◊
"for whoso finds her finds life, and 〈 ◊ 〉 obtain favour of the Lord, Prov. 8.33, 34, 3• … But take heed of other posts, Go not to • … thel, nor enter into Gilgal, &c. Amos 5. 〈 ◊ 〉 Seek by the faith and in the Doctrine a• … Ordinances of the Lord Jesus Christ, a• … not as it were by the works of the Law, or by other mens precepts or devises, Rom. 9.31, 32. Isai. 29.13.",395,"Prov. 8.33, 34, 3•",Proverbs 8.33; Proverbs 8.34
,395,Amos 5. ◊,['Amos 5.◊
,395,"Rom. 9.31, 32.",Romans 9.31; Romans 9.32
,395,Isai. 29.13.,Isaiah 29.13
"Luke 14. 33• … We must deny and forsake all our ow• … things, casting them away as loss and du• … for the excellency of the knowledge of ou• … Lord Jesus (the true wisdom) as all o• … own fleshly priviledges and rejoycings, 〈 ◊ 〉 to the knowing our selves after them wh• … ther our fleshly birth, or humane parts, 〈 ◊ 〉 lations to such good and excellent perso• … admission to Gods Church and Ordinances;",396,Luke 14. 33•,Luke 14.33•
"And this h• … commanded to his Disciples and Apostl• … after him to do, not to go preach the law 〈 ◊ 〉 works, but go preach the Gospel to every cre• … ture or in the whole Creation, Mark 16. 1• … preaching repentance and forgiveness of s• … (not in Moses but) in his Name (in ope• … ning his name, and so upon account of wh• …",397,Mark 16. 1•,Mark 16.1•
"for by their own reasoning, Such as are elected, or judg themselves so, may live licentiously, and as they list, yea are in great danger so to do (though they may do it without danger) seeing without doubt Christ died for them. But 2. That's a falshood, that all must be saved from the second Death for whom Christ died (and that's the death we are now to seek to be saved from, and the being saved from which, men mean of, whe• … they talk of being saved.) The Apostle signifie the contrary, Rom. 14.15. 2 Pet. 2. 〈 ◊ 〉 1 Cor. 8.11.",398,Rom. 14.15.,Romans 14.15
,398,2 Pet. 2. ◊,2 Peter 2.◊
,398,1 Cor. 8.11.,1 Corinthians 8.11
"Luc. 12. 17, 1•",399,"Luc. 12. 17, 1•",Luke 12.1•
"And thus Paul was set apart to the Ministery; Who enabled me, counted me faithful, putting me into the Ministery, 1 Tim. 1. 1•. Separated unto the Gospel of God, as he sayes of himself, Rom. 1.1.",400,1 Tim. 1. 1•.,1 Timothy 1.1•
,400,Rom. 1.1.,Romans 1.1
"Now therefore it is most proper to go to him, as the Prophet Hosea seems to reason, in Hos. 6. •. Come and let us return unto the Lord, for he hath torn, and he will heal us;",401,Hos. 6. •.,Hosea 6.•
"even to no other than Satan himself: And so the Scripture it self tells us, 1 Joh. 3. 1•.",402,1 Joh. 3. 1•.,1 John 3.1•
"Know that mendacii merces vilis est, the wages of a lye is very dishonourable, a false witness being one of those six things which God abhors, and he that telleth lyes is one of those that shall not escape, Prov. vi. 19. and xix. 5. 3. The Text speaks a word to you, Gentlemen, that are of the Counsel, you that are Magna Legis Oracula, the great Oracles of the Law, whom we consult, as of old, with whom, when, and how we should go to war.",403,Prov. vi. 19. & xix. 5. 3.,Proverbs 6.19 5.3
Psal. 84. •.,404,Psal. 84. •.,Psalms 84.•
Mat. 16. 2• ▪ 1 Pet. 1 ▪ 1•.,405,Mat. 16. 2•,Matthew 16.2•']
,405,1 Pet. 1 1•.,['1 Peter 1 1•
2 Chr. 28. 2• ▪,406,2 Chr. 28. 2•,2 Chronicles 28.2•
"For this 〈 ◊ 〉 doth he go to and fro in the earth, and walk up and down in it, by temptations, calamities and persecutions (〈 ◊ 〉 much as he is permitted) hindering men from embracing Piety, or retarding their progress, or weakning their hands therein. See 1 Pet. 5. •. Luk 22.31. Rev. 12.12.",407,1 Pet. 5. •.,1 Peter 5.•
,407,Luk 22.31.,Luke 22.31
,407,Rev. 12.12.,Revelation 12.12
"but it becomes impurity, except he look on them in a Mediatour: For, so doth this comparison expresly teach us, See Isa. 6.5. & 64 6. 3. Though God be thus just and holy, and that infinitely above the best of men;",408,Isa. 6.5. & 64 6. 3.,Isaiah 64 6.3
"and longeth •o• the time wherein he may receive his wages; (For to work, as it is in the Original, is taken, not •o much o• the end of work, as for the reward of it, Psal 10•, 20. Jer. 22.13) So migh• he long for death, wh••e he expected to find the only true e•se of his grievances, and reward of his integrity.",409,"Psal 10•, 20.",Psalms 20
,409,Jer. 22.13),Jeremiah 22.13
"He can neither deny them, nor defend himself, but must succumb in that debate. See Rom. 3 4. Psal. 130.3. & and 143.2.",410,Rom. 3 4.,Romans 3.4
,410,Psal. 130.3. & & 143.2.,Psalms 130.3; Psalms 143.2
"where he is said to be wise in heart, which is an expression borrowed from what the Scripture speaks of mens wisdom, where the heart is taken not only for the seat of wisdom, Prov 2 10. but for wisdom it self, a man of heart is a wise man, Job 34 34. Prov. 6. 3•. & 19 8. in the Original So the meaning here is that God is singularly and infinitely wise and powerful.",411,Prov 2 10.,Proverbs 2.10; Proverbs 19.8
,411,Job 34 34.,Job 34.34
,411,Prov. 6. 3•. & 19 8.,
"Where God accounts a man an Enemy, there he hath wrath, and this wrath will break out in hostile acts, such as those which made Job apprehend wrath, and that God counted him an Enemy. See Psal. 7.11, 12, &c & 75.8.",412,"Psal. 7.11, 12, &c & 75.8.",Psalms 7.11; Psalms 7.12; Psalms 75.8
"and, that their afflictions cannot reach their best things, 1 Pet. 1.5, 6) and all their sorrows will end in joy at last;",413,"1 Pet. 1.5, 6) &",1 Peter 1.6)
"Where he speaks of many Tabernacles, alluding to the way of many in those times, who k•pt their numerous Families in so many several tents set up together, See Gen. 24. 6•. and 31.33.",414,Gen. 24. 6•. & 31.33.,Genesis 24.6•
"For, so are we here taught. See Psal. 107.25, 2•. Jon. 1.4, 15. Matth. 8.23, 27. This should invite us to employ him in hopeless conditions, and impassable difficulties, Is. 50.10.",415,"Psal. 107.25, 2•.",Psalms 107.25
,415,"Jon. 1.4, 15.",Jonah 1.4; Jonah 1.15
,415,"Matth. 8.23, 27.",Matthew 8.23; Matthew 8.27
"He was not an eminent man who was employed, that so God might be seen to do it by him, and he ascribeth it entirely to God, and denieth himself in it. See Gen. 41.16. Dan. 2.30. 1 Cor. 1.27, 28, 29. and 3.5. Verse 14.",416,Gen. 41.16.,Genesis 41.16
,416,Dan. 2.30.,Daniel 2.30
,416,"1 Cor. 1.27, 28, 29. & 3.5. Verse 14.",1 Corinthians 1.27; 1 Corinthians 1.28; 1 Corinthians 1.29
"So it seems to be taken, Chap 32, 20. See also Judg. 11. 3•. Psal. 78.2. Prov. 24.7. and 31.8, 9, 26. Matth. 5. •.",417,Judg. 11. 3•.,Judges 11.3•']
,417,Psal. 78.2.,Psalms 78.2
,417,"Prov. 24.7. & 31.8, 9, 26.",Proverbs 24.7; Proverbs 31.8; Proverbs 31.9; Proverbs 31.26
,417,Matth. 5. •.,['Matthew 5.•
"And Saints are refreshed by it, Psal. 104.24, 33, 34. and find sweet matter of praise there, Psal. 148. And much more when they ascend up from those, to consider of spiritual things, Psal. 19 1-7. & 147. 15-19 And if the sight of those works leave not very Pagans without a witness, Acts 14.17.",418,"Psal. 104.24, 33, 34.",Psalms 104.24; Psalms 104.33; Psalms 34.; Psalms 148; Psalms 147.15; Psalms 147.16; Psalms 147.17; Psalms 147.18; Psalms 147.19
,418,Psal. 148.,Acts 14.17
,418,Psal. 19 1-7. & 147. 15-19,
,418,Acts 14.17.,
"But in their evil courses, Psal 10.11 13. & 14.1, 2. & 59.7. & 94.5, 6, 7. Ezek. 8.12. & 9.9. which is but a poor shift.",419,"Psal 10.11 13. & 14.1, 2. & 59.7. & 94.5, 6, 7.",Psalms 14.1; Psalms 14.2; Psalms 59.7; Psalms 94.5; Psalms 94.6; Psalms 94.7
,419,Ezek. 8.12. & 9.9.,Ezekiel 8.12; Ezekiel 9.9
Jo. 17. •.,420,Jo. 17. •.,Job 17.•
"Before we were said to live in the Spirit, now to walk, as you shall see the phrases used distinctly, Gal v. 25 ▪ 〈 ◊ 〉 walk, that is to go about conspicuously in the sight of all men, breaking forth into works, (as the Sun after the dispersions of a mist or cloud) whereby all men see and acknowledge his faith and obedience, and find their own evil wayes reprehended, and made manifest by his good, as is noted in the 13. verse,",421,Gal v. 25 ◊,Galatians 25 ◊
1 Tim. 6. •,422,1 Tim. 6. •,1 Timothy 6.•
Psa. 〈 ◊ 〉 1 28. and 66 9.,423,Psa. ◊ 1 28. & 66 9.,Psalms ◊ 1 28
Psal. 11. 7•,424,Psal. 11. 7•,Psalms 11.7•
Rom. 6. 2•. Rev. 3.2.,425,Rom. 6. 2•.,Romans 6.2•
,425,Rev. 3.2.,Revelation 3.2
"Be ye perfect, even as your Father which is in heaven is perfect: So 1 Pet. 1.15, 16):",426,"1 Pet. 1.15, 16):",1 Peter 1.16)
"You being in Christ, that very glory which he hath, is yours: (see Rev. 3. 2•. Joh. 17.24. Luk. 22.29).",427,Rev. 3. 2•.,Revelation 3.2•
,427,Joh. 17.24.,John 17.24
,427,Luk. 22.29).,Luke 22.29
"Paul himself lay under a sad sense of this, (as you see Rom. 7.14, 25).",428,"Rom. 7.14, 25).",Romans 7.25)
"no, nor of the prevalency of them in some particular acts, for both of these may be in a Child of God and in one who walks after the Spirit, (as you see in Paul himself Rom. 7.23, 25).",429,"Rom. 7.23, 25).",Romans 7.25)
"for surely it will be better then than now it is, (I allude to Hos. 2.6, 7).",430,"Hos. 2.6, 7).",Hosea 2.7)
